Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Country,Region Name,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Population,Population_male,Population_female,GDP_per_capita
Lung,Female,Incidence,2010,15.94193764,29.72303948,1.865904498,1103,France,France,Western Europe,168,570,4,2,90,2023,63417363.0,30708895.0,32708467.0,40694.8211697025
Lung,Female,Incidence,2011,17.06400964,31.5868219,2.047165548,1181,France,France,Western Europe,168,570,4,2,90,2023,63733777.0,30861392.0,32872385.000000004,43929.7840873812
Lung,Female,Incidence,2012,17.48629502,33.07706132,2.074298454,1246,France,France,Western Europe,168,570,4,2,90,2023,64058465.0,31019013.0,33039453.0,40863.5814412333
Lung,Female,Incidence,2013,18.18675049,34.52004099,2.165643238,1310,France,France,Western Europe,168,570,4,2,90,2023,64387734.0,31181964.0,33205769.999999996,42669.1795111893
Lung,Female,Incidence,2014,18.89755856,36.1761567,2.261043792,1383,France,France,Western Europe,168,570,4,2,90,2023,64692493.0,31323019.0,33369474.000000004,43148.0459288416
Lung,Female,Incidence,2015,19.789965,38.50563805,2.391104072,1481,France,France,Western Europe,168,570,4,2,90,2023,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Lung,Female,Incidence,2016,20.22670429,40.42765893,2.439060926,1563,France,France,Western Europe,168,570,4,2,90,2023,65086855.0,31501022.0,33585834.0,37024.2157133669
Lung,Female,Incidence,2017,20.52571784,41.25249148,2.507165162,1604,France,France,Western Europe,168,570,4,2,90,2023,65284776.0,31605558.0,33679217.0,38687.1626407164
Lung,Female,Mortality,2007,10.07105841,20.17310399,1.147616128,6497,France,France,Western Europe,168,570,4,2,90,2023,62432439.0,30226191.0,32206249.0,41486.1907828787
Lung,Female,Mortality,2008,10.5859407,21.11458907,1.217908546,6838,France,France,Western Europe,168,570,4,2,90,2023,62780190.0,30394999.0,32385191.0,45464.8181385158
Lung,Female,Mortality,2009,11.01376479,22.46530296,1.266599348,7313,France,France,Western Europe,168,570,4,2,90,2023,63106463.0,30554042.0,32552421.0,41728.0884164132
Lung,Female,Mortality,2010,11.0186667,22.68219995,1.269709839,7419,France,France,Western Europe,168,570,4,2,90,2023,63417363.0,30708895.0,32708467.0,40694.8211697025
Lung,Female,Mortality,2011,11.26741201,23.22009796,1.319828566,7633,France,France,Western Europe,168,570,4,2,90,2023,63733777.0,30861392.0,32872385.000000004,43929.7840873812
Lung,Female,Mortality,2012,11.92663043,24.95804032,1.388160462,8246,France,France,Western Europe,168,570,4,2,90,2023,64058465.0,31019013.0,33039453.0,40863.5814412333
Lung,Female,Mortality,2013,11.41636354,24.15544082,1.348874274,8021,France,France,Western Europe,168,570,4,2,90,2023,64387734.0,31181964.0,33205769.999999996,42669.1795111893
Lung,Female,Mortality,2014,12.50770309,26.68307008,1.492411475,8904,France,France,Western Europe,168,570,4,2,90,2023,64692493.0,31323019.0,33369474.000000004,43148.0459288416
Lung,Female,Mortality,2015,12.48697611,27.02965912,1.504917449,9055,France,France,Western Europe,168,570,4,2,90,2023,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Lung,Female,Mortality,2016,12.35142502,27.42525357,1.474113526,9211,France,France,Western Europe,168,570,4,2,90,2023,65086855.0,31501022.0,33585834.0,37024.2157133669
Lung,Female,Mortality,2017,12.55883198,28.07963101,1.517359467,9457,France,France,Western Europe,168,570,4,2,90,2023,65284776.0,31605558.0,33679217.0,38687.1626407164
Lung,Female,Mortality,2018,12.03385936,27.37990926,1.459243363,9254,France,France,Western Europe,168,570,4,2,90,2023,65519543.0,31721037.0,33798505.0,41418.1766484844
Lung,Female,Mortality,2019,12.61668418,29.07624953,1.537190169,9856,France,France,Western Europe,168,570,4,2,90,2023,65729459.0,31832377.0,33897082.0,40408.2848574751
Lung,Female,Mortality,2020,12.19954173,28.82742181,1.506909392,9796,France,France,Western Europe,168,570,4,2,90,2023,65905277.0,31923744.0,33981533.0,39169.8606000707
Lung,Female,Mortality,2021,11.82123099,28.70220884,1.464955066,9778,France,France,Western Europe,168,570,4,2,90,2023,66083547.99999999,32016483.0,34067065.0,43725.0999521245
Lung,Female,Mortality,2022,12.08152786,29.80641943,1.518715881,10182,France,France,Western Europe,168,570,4,2,90,2023,66277409.0,32116982.0,34160427.0,40988.6396406579
Lung,Male,Mortality,2007,14.65140707,20.05820246,1.89718439,417,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3967590.0,1824345.0,2143244.0,2635.36650276116
Lung,Male,Mortality,2008,18.297972,25.0610954,2.364645838,523,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3941195.0,1815557.0,2125638.0,3324.7537205015
Lung,Male,Mortality,2009,22.63400379,30.45564122,2.923671419,638,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3918941.0,1809179.0,2109761.0,2822.68939668797
Lung,Male,Mortality,2010,10.90959907,15.27758191,1.451844749,325,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3895925.0,1802763.0,2093161.9999999998,3281.72930937343
Lung,Male,Mortality,2011,21.2179848,29.12530436,2.835274456,622,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3868724.0,1793996.0,2074726.9999999998,4119.66818307193
Lung,Male,Mortality,2012,23.77342103,33.57773315,3.129542668,719,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3839208.0,1783928.0,2055280.0000000002,4530.69533409431
Lung,Male,Mortality,2013,23.22884243,33.6432877,3.104123639,720,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3809125.0,1773432.0,2035693.0,4712.00229382665
Lung,Male,Mortality,2014,30.421083,43.90161535,4.0038175,780,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3792916.0,1767561.0,2025355.0,4830.33486170249
Lung,Male,Mortality,2015,33.01598244,48.64001725,4.225349809,866,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3791573.0,1766794.0,2024778.0,4086.6223465965
Lung,Male,Mortality,2016,35.23617465,53.73566535,4.523072291,959,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3792057.0,1766804.0,2025253.0,4143.40125686315
Lung,Male,Mortality,2017,34.06719663,51.6051263,4.404309748,923,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3792859.0,1766916.0,2025943.0,4418.75206546679
Lung,Male,Mortality,2018,35.47886599,54.37604328,4.519874566,974,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3794877.0,1767621.0,2027255.0,4804.0546040444
Lung,Male,Mortality,2019,34.00933707,53.27840929,4.257531813,954,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3796722.0,1768266.0,2028457.0,4741.2832715876
Lung,Male,Mortality,2020,34.08355775,53.5340563,4.398361634,960,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3795678.0,1767457.0,2028222.0,4300.85701291207
Lung,Male,Mortality,2021,32.02473721,51.25881326,4.131030548,914,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3788451.0,1764339.0,2024112.0,5083.60695484577
Lung,Male,Mortality,2022,28.34695331,45.52523904,3.701720769,812,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3794784.0,1768050.0,2026734.0,6729.84659930283
Lung,Male,Mortality,2023,25.03127775,40.13124486,3.306474207,716,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3807492.0,1774407.0,2033085.0,8283.66960652261
Lung,Female,Mortality,2007,1.985269834,3.464028232,0.2301398212,80,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3967590.0,1824345.0,2143244.0,2635.36650276116
Lung,Female,Mortality,2008,2.501239052,4.496811156,0.2977930921,104,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3941195.0,1815557.0,2125638.0,3324.7537205015
Lung,Female,Mortality,2009,3.299551638,5.872066665,0.3877259382,136,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3918941.0,1809179.0,2109761.0,2822.68939668797
Lung,Female,Mortality,2010,1.620919469,2.86092489,0.1828381416,67,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3895925.0,1802763.0,2093161.9999999998,3281.72930937343
Lung,Female,Mortality,2011,2.686546493,5.238947099,0.3259532149,123,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3868724.0,1793996.0,2074726.9999999998,4119.66818307193
Lung,Female,Mortality,2012,2.659795365,5.107687069,0.31700995,120,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3839208.0,1783928.0,2055280.0000000002,4530.69533409431
Lung,Female,Mortality,2013,1.990076074,3.919730732,0.2626212702,92,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3809125.0,1773432.0,2035693.0,4712.00229382665
Lung,Female,Mortality,2014,3.494702426,6.973286161,0.4492228097,136,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3792916.0,1767561.0,2025355.0,4830.33486170249
Lung,Female,Mortality,2015,3.689059525,7.969766306,0.3984044466,155,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3791573.0,1766794.0,2024778.0,4086.6223465965
Lung,Female,Mortality,2016,3.233953238,6.536805561,0.3627554964,127,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3792057.0,1766804.0,2025253.0,4143.40125686315
Lung,Female,Mortality,2017,3.490087817,7.837386603,0.3843221802,152,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3792859.0,1766916.0,2025943.0,4418.75206546679
Lung,Female,Mortality,2018,4.346638545,9.455800591,0.4622658606,183,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3794877.0,1767621.0,2027255.0,4804.0546040444
Lung,Female,Mortality,2019,3.609458875,7.773716443,0.3976776208,150,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3796722.0,1768266.0,2028457.0,4741.2832715876
Lung,Female,Mortality,2020,4.979178997,11.19481887,0.642095911,216,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3795678.0,1767457.0,2028222.0,4300.85701291207
Lung,Female,Mortality,2021,3.335774409,7.634376715,0.3897176139,147,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3788451.0,1764339.0,2024112.0,5083.60695484577
Lung,Female,Mortality,2022,2.517182174,5.911569148,0.2987527201,114,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3794784.0,1768050.0,2026734.0,6729.84659930283
Lung,Female,Mortality,2023,2.016117605,4.659984249,0.2396693237,90,Georgia,Georgia,Western Asia,9,18,0,1,3,2025,3807492.0,1774407.0,2033085.0,8283.66960652261
Lung,Male,Incidence,2007,49.92415296,100.9931589,6.086800819,3113,Germany,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489
Lung,Male,Incidence,2008,48.83219986,99.06988717,6.019925738,3048,Germany,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479
Lung,Male,Incidence,2009,46.72340646,99.10025941,5.789872854,3047,Germany,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226
Lung,Male,Incidence,2010,47.52112136,100.9537697,5.810691564,3110,Germany,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293
Lung,Male,Incidence,2011,46.79174859,102.8267109,5.846760049,3114,Germany,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572
Lung,Male,Incidence,2012,45.34049087,100.11469,5.710944428,3036,Germany,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069
Lung,Male,Incidence,2013,45.74851648,101.6896684,5.712344299,3101,Germany,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242
Lung,Male,Incidence,2014,45.68521399,103.5909127,5.688181205,3179,Germany,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133
Lung,Male,Incidence,2015,43.65640944,99.27920533,5.430121774,3089,Germany,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722
Lung,Male,Incidence,2016,43.79745101,98.56018359,5.658162947,3106,Germany,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694
Lung,Male,Incidence,2017,42.4079943,95.89886501,5.423642966,3041,Germany,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339
Lung,Male,Mortality,2007,34.92019116,72.33699374,4.135506677,29143,Germany,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489
Lung,Male,Mortality,2008,34.66078687,73.3251248,4.12202891,29505,Germany,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479
Lung,Male,Mortality,2009,33.54554913,72.65293857,4.004409281,29158,Germany,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226
Lung,Male,Mortality,2010,32.92822824,73.26956239,3.921436703,29381,Germany,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293
Lung,Male,Mortality,2011,32.56901856,73.85006596,3.891177854,29653,Germany,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572
Lung,Male,Mortality,2012,32.07511696,73.77682992,3.874630972,29713,Germany,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069
Lung,Male,Mortality,2013,32.37361405,75.26897549,3.911069359,29708,Germany,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242
Lung,Male,Mortality,2014,31.55466075,74.46523769,3.829874934,29560,Germany,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133
Lung,Male,Mortality,2015,30.84187971,73.1254127,3.760362487,29378,Germany,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722
Lung,Male,Mortality,2016,30.25681294,72.21658138,3.699570615,29324,Germany,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694
Lung,Male,Mortality,2017,29.04298677,70.37220694,3.585069414,28691,Germany,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339
Lung,Male,Mortality,2018,28.40200254,69.34337387,3.510514831,28365,Germany,Germany,Western Europe,307,587,7,113,226,2025,83368505.0,41163696.0,42204810.0,48916.1686612154
Lung,Male,Mortality,2019,27.1130315,68.00129886,3.359397889,27882,Germany,Germany,Western Europe,307,587,7,113,226,2025,83559186.0,41261516.0,42297670.0,47656.199739747
Lung,Male,Mortality,2020,26.70542978,67.63246407,3.304180541,27751,Germany,Germany,Western Europe,307,587,7,113,226,2025,83628708.0,41291235.0,42337474.0,47394.8734504469
Lung,Female,Incidence,2007,23.80051309,49.80388173,2.824191586,1608,Germany,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489
Lung,Female,Incidence,2008,23.99612387,51.76727644,2.891667904,1667,Germany,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479
Lung,Female,Incidence,2009,23.8282931,51.53964996,2.894528107,1659,Germany,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226
Lung,Female,Incidence,2010,25.16326739,53.93775081,3.116356828,1737,Germany,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293
Lung,Female,Incidence,2011,24.72785432,55.32471484,3.054202323,1771,Germany,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572
Lung,Female,Incidence,2012,25.41722596,56.36578772,3.226109884,1804,Germany,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069
Lung,Female,Incidence,2013,26.27479658,59.50223624,3.338061451,1911,Germany,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242
Lung,Female,Incidence,2014,26.606509,61.64678873,3.417854814,1986,Germany,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133
Lung,Female,Incidence,2015,28.58327736,65.68243837,3.716629348,2128,Germany,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722
Lung,Female,Incidence,2016,28.50827092,66.93092031,3.748395665,2186,Germany,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694
Lung,Female,Incidence,2017,26.74009858,62.1931649,3.508303644,2042,Germany,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339
Lung,Female,Mortality,2007,12.73636241,29.49149108,1.499444443,12379,Germany,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489
Lung,Female,Mortality,2008,13.2121652,30.66054895,1.563174821,12841,Germany,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479
Lung,Female,Mortality,2009,13.28532834,31.39082208,1.587965508,13103,Germany,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226
Lung,Female,Mortality,2010,13.61846847,32.71191811,1.632301676,13627,Germany,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293
Lung,Female,Mortality,2011,14.24054634,34.33171577,1.731139435,14291,Germany,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572
Lung,Female,Mortality,2012,14.50086518,35.42476313,1.784560742,14752,Germany,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069
Lung,Female,Mortality,2013,14.89744457,36.76853445,1.862654778,15140,Germany,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242
Lung,Female,Mortality,2014,14.87276738,37.60095356,1.866151126,15524,Germany,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133
Lung,Female,Mortality,2015,15.17924691,38.25654879,1.933779832,15881,Germany,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722
Lung,Female,Mortality,2016,15.44001232,39.48201021,1.978606819,16481,Germany,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694
Lung,Female,Mortality,2017,15.13521246,39.10790432,1.966022278,16381,Germany,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339
Lung,Female,Mortality,2018,15.03156382,39.31842976,1.951454028,16514,Germany,Germany,Western Europe,307,587,7,113,226,2025,83368505.0,41163696.0,42204810.0,48916.1686612154
Lung,Female,Mortality,2019,15.09531882,40.38648241,1.961498809,16999,Germany,Germany,Western Europe,307,587,7,113,226,2025,83559186.0,41261516.0,42297670.0,47656.199739747
Lung,Female,Mortality,2020,14.86144018,40.50909579,1.933239623,17066,Germany,Germany,Western Europe,307,587,7,113,226,2025,83628708.0,41291235.0,42337474.0,47394.8734504469
Lung,Male,Mortality,2007,47.9942641,95.45278644,5.694337583,5186,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11045737.0,5433052.0,5612684.0,28440.7625328955
Lung,Male,Mortality,2008,48.22646648,97.81063908,5.754077063,5321,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11076872.0,5440104.0,5636769.0,31695.8331092209
Lung,Male,Mortality,2009,47.4193701,98.05810618,5.62711447,5341,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11108069.0,5446770.0,5661298.0,29425.4573200263
Lung,Male,Mortality,2010,45.96531244,96.64476658,5.456041934,5263,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11124670.0,5445717.0,5678953.0,26653.0488008626
Lung,Male,Mortality,2011,46.5451849,98.901916,5.543329218,5367,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11108844.0,5426588.0,5682255.0,25504.7866510124
Lung,Male,Mortality,2012,46.8470558,101.718965,5.618029861,5474,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11048298.0,5381494.0,5666803.0,21624.346052551
Lung,Male,Mortality,2013,48.1036353,106.3377146,5.824388432,5662,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10967540.0,5324546.0,5642995.0,21573.3449762805
Lung,Male,Mortality,2014,48.55765965,108.5789198,6.040447747,5726,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10893166.0,5273583.0,5619583.0,21474.7257123892
Lung,Male,Mortality,2015,47.29046896,109.9060662,5.789628684,5745,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10820903.0,5227191.0,5593712.0,17980.7298238137
Lung,Male,Mortality,2016,45.63873552,108.6432093,5.586937835,5652,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10775504.0,5202350.0,5573154.0,17919.2426377048
Lung,Male,Mortality,2017,45.53209316,110.5028322,5.586058059,5740,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10753533.0,5194437.0,5559096.0,18631.9930129293
Lung,Male,Mortality,2018,43.7864458,106.5905194,5.473806128,5529,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10730844.0,5187141.0,5543703.0,19873.4015238771
Lung,Male,Mortality,2019,43.03384878,106.626059,5.356731294,5533,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10718576.0,5189163.0,5529413.0,19335.3602002969
Lung,Male,Mortality,2020,41.09702196,103.4873561,5.184906304,5366,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10699369.0,5185175.0,5514194.0,17886.733165236
Lung,Male,Mortality,2021,39.98898445,105.0428161,4.940893375,5384,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10579561.0,5125529.0,5454032.0,20654.7001960815
Lung,Female,Mortality,2007,7.797707618,17.85242141,0.8953342121,1002,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11045737.0,5433052.0,5612684.0,28440.7625328955
Lung,Female,Mortality,2008,8.472461905,19.17765471,0.9685874808,1081,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11076872.0,5440104.0,5636769.0,31695.8331092209
Lung,Female,Mortality,2009,8.295520204,19.53615412,0.9610858188,1106,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11108069.0,5446770.0,5661298.0,29425.4573200263
Lung,Female,Mortality,2010,8.980565293,20.14455656,1.052333956,1144,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11124670.0,5445717.0,5678953.0,26653.0488008626
Lung,Female,Mortality,2011,8.858434719,21.36475748,1.017891032,1214,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11108844.0,5426588.0,5682255.0,25504.7866510124
Lung,Female,Mortality,2012,9.22789946,22.42887017,1.102306161,1271,Greece,Greece,Southern Europe,30,58,0,0,17,2023,11048298.0,5381494.0,5666803.0,21624.346052551
Lung,Female,Mortality,2013,9.978107117,23.55132337,1.198107516,1329,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10967540.0,5324546.0,5642995.0,21573.3449762805
Lung,Female,Mortality,2014,9.799754153,24.09431447,1.180620159,1354,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10893166.0,5273583.0,5619583.0,21474.7257123892
Lung,Female,Mortality,2015,10.2196178,25.26050906,1.258667604,1413,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10820903.0,5227191.0,5593712.0,17980.7298238137
Lung,Female,Mortality,2016,10.49470918,26.46616261,1.272607706,1475,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10775504.0,5202350.0,5573154.0,17919.2426377048
Lung,Female,Mortality,2017,9.871312693,25.86751282,1.255296489,1438,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10753533.0,5194437.0,5559096.0,18631.9930129293
Lung,Female,Mortality,2018,10.56427073,27.36438081,1.362319486,1517,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10730844.0,5187141.0,5543703.0,19873.4015238771
Lung,Female,Mortality,2019,10.65269241,28.6468047,1.347902876,1584,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10718576.0,5189163.0,5529413.0,19335.3602002969
Lung,Female,Mortality,2020,11.02835718,29.88650473,1.385115005,1648,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10699369.0,5185175.0,5514194.0,17886.733165236
Lung,Female,Mortality,2021,10.35192183,28.87771836,1.294211437,1575,Greece,Greece,Southern Europe,30,58,0,0,17,2023,10579561.0,5125529.0,5454032.0,20654.7001960815
Lung,Male,Incidence,2007,25.93053054,28.92939275,3.34669085,237,Argentina,Argentina,South America,89,131,0,8,47,2025,40016763.0,19750275.0,20266488.0,7185.25155147027
Lung,Male,Incidence,2008,24.09271334,27.00672636,3.054329731,224,Argentina,Argentina,South America,89,131,0,8,47,2025,40424148.0,19959757.0,20464391.0,8944.1102657357
Lung,Male,Incidence,2009,24.83120894,27.71832943,3.199924048,233,Argentina,Argentina,South America,89,131,0,8,47,2025,40854831.0,20181322.0,20673508.0,8150.23527028221
Lung,Male,Incidence,2010,27.99799816,30.41662556,3.602490912,259,Argentina,Argentina,South America,89,131,0,8,47,2025,41288694.0,20404978.0,20883716.0,10260.1313108254
Lung,Male,Incidence,2011,24.26443158,28.63523076,2.976733329,243,Argentina,Argentina,South America,89,131,0,8,47,2025,41730660.0,20631650.0,21099011.0,12704.2831819684
Lung,Male,Incidence,2012,20.27092487,23.16504337,2.611264493,199,Argentina,Argentina,South America,89,131,0,8,47,2025,42161721.0,20854403.0,21307319.0,12949.717486654
Lung,Male,Incidence,2013,22.28644331,25.54719326,2.886794031,222,Argentina,Argentina,South America,89,131,0,8,47,2025,42582455.0,21075385.0,21507071.0,12963.675773326
Lung,Male,Incidence,2014,20.7511951,24.78709252,2.454679219,218,Argentina,Argentina,South America,89,131,0,8,47,2025,43024071.0,21305701.0,21718371.0,12233.1444119186
Lung,Male,Incidence,2015,22.29273282,25.93462902,2.927441907,231,Argentina,Argentina,South America,89,131,0,8,47,2025,43477012.0,21537702.0,21939310.0,13679.6264980954
Lung,Male,Incidence,2016,18.46898047,22.41112657,2.277986883,202,Argentina,Argentina,South America,89,131,0,8,47,2025,43900313.0,21752905.0,22147409.0,12699.9623137756
Lung,Male,Incidence,2017,20.87206298,24.92782461,2.683513179,227,Argentina,Argentina,South America,89,131,0,8,47,2025,44288894.0,21953153.0,22335741.0,14532.5009308511
Lung,Male,Mortality,2007,29.34577659,32.95143992,3.581677821,6508,Argentina,Argentina,South America,89,131,0,8,47,2025,40016763.0,19750275.0,20266488.0,7185.25155147027
Lung,Male,Mortality,2008,28.69822957,32.51041583,3.518541624,6489,Argentina,Argentina,South America,89,131,0,8,47,2025,40424148.0,19959757.0,20464391.0,8944.1102657357
Lung,Male,Mortality,2009,27.71307522,31.8809632,3.321958369,6434,Argentina,Argentina,South America,89,131,0,8,47,2025,40854831.0,20181322.0,20673508.0,8150.23527028221
Lung,Male,Mortality,2010,26.97317635,31.33549155,3.269642144,6394,Argentina,Argentina,South America,89,131,0,8,47,2025,41288694.0,20404978.0,20883716.0,10260.1313108254
Lung,Male,Mortality,2011,26.8746546,31.46621816,3.338852503,6492,Argentina,Argentina,South America,89,131,0,8,47,2025,41730660.0,20631650.0,21099011.0,12704.2831819684
Lung,Male,Mortality,2012,25.9238888,30.79445621,3.196164808,6422,Argentina,Argentina,South America,89,131,0,8,47,2025,42161721.0,20854403.0,21307319.0,12949.717486654
Lung,Male,Mortality,2013,24.79627427,29.83100973,3.029372471,6287,Argentina,Argentina,South America,89,131,0,8,47,2025,42582455.0,21075385.0,21507071.0,12963.675773326
