Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Region Name,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Population,Population_male,Population_female,GDP_per_capita,RTCenters_m,Linac_m,Protontherapy_m,XRay_m,Brachytherapy_m
Prostate,Male,Mortality,2020,8.154877561,27.76303431,0.5728436504,8863,France,Western Europe,168,570,4,2,90,2023,65905277.0,31923744.0,33981533.0,39169.8606000707,2.5491130247430718,8.648776333949707,0.06069316725578743,0.030346583627893716,1.365596263255217
Prostate,Male,Mortality,2021,8.102693903,27.75757725,0.5921652151,8887,France,Western Europe,168,570,4,2,90,2023,66083547.99999999,32016483.0,34067065.0,43725.0999521245,2.5422363823443623,8.625444868668373,0.060529437674865766,0.030264718837432883,1.3619123476844797
Prostate,Male,Mortality,2022,7.961059971,27.74544632,0.5702635688,8911,France,Western Europe,168,570,4,2,90,2023,66277409.0,32116982.0,34160427.0,40988.6396406579,2.534800357086983,8.600215497259406,0.060352389454451975,0.030176194727225988,1.3579287627251693
Prostate,Male,Mortality,2007,3.230676708,5.291132543,0.3984388031,110,Georgia,Western Asia,9,18,0,1,3,2025,3967590.0,1824345.0,2143244.0,2635.36650276116,2.268379545265514,4.536759090531028,0.0,0.25204217169616816,0.7561265150885046
Prostate,Male,Mortality,2008,4.458354344,6.996022809,0.549101833,146,Georgia,Western Asia,9,18,0,1,3,2025,3941195.0,1815557.0,2125638.0,3324.7537205015,2.283571353358562,4.567142706717124,0.0,0.2537301503731736,0.7611904511195209
Prostate,Male,Mortality,2009,5.947285079,8.83118123,0.7365597076,185,Georgia,Western Asia,9,18,0,1,3,2025,3918941.0,1809179.0,2109761.0,2822.68939668797,2.296538784329746,4.593077568659492,0.0,0.25517097603663846,0.7655129281099154
Prostate,Male,Mortality,2010,3.126268402,4.9828421,0.3297237663,106,Georgia,Western Asia,9,18,0,1,3,2025,3895925.0,1802763.0,2093162.0,3281.72930937343,2.31010607237049,4.62021214474098,0.0,0.25667845248560994,0.7700353574568299
Prostate,Male,Mortality,2011,6.617689236,10.58250609,0.822299359,226,Georgia,Western Asia,9,18,0,1,3,2025,3868724.0,1793996.0,2074727.0,4119.66818307193,2.326348429094451,4.652696858188902,0.0,0.2584831587882723,0.7754494763648169
Prostate,Male,Mortality,2012,5.500582766,9.526922897,0.6503230435,204,Georgia,Western Asia,9,18,0,1,3,2025,3839208.0,1783928.0,2055280.0,4530.69533409431,2.3442334981589954,4.688466996317991,0.0,0.2604703886843328,0.7814111660529984
Prostate,Male,Mortality,2013,5.725201326,9.812625578,0.6302025677,210,Georgia,Western Asia,9,18,0,1,3,2025,3809125.0,1773432.0,2035693.0,4712.00229382665,2.362747350113215,4.72549470022643,0.0,0.2625274833459128,0.7875824500377383
Prostate,Male,Mortality,2014,8.074243377,13.22676873,1.041068811,235,Georgia,Western Asia,9,18,0,1,3,2025,3792916.0,1767561.0,2025355.0,4830.33486170249,2.372844534389899,4.745689068779798,0.0,0.26364939270998883,0.7909481781299665
Prostate,Male,Mortality,2015,9.246027833,15.67039817,1.066736221,279,Georgia,Western Asia,9,18,0,1,3,2025,3791573.0,1766794.0,2024778.0,4086.6223465965,2.3736850114714922,4.7473700229429845,0.0,0.263742779052388,0.791228337157164
Prostate,Male,Mortality,2016,10.582649,18.65899537,1.145624388,333,Georgia,Western Asia,9,18,0,1,3,2025,3792057.0,1766804.0,2025253.0,4143.40125686315,2.3733820456812755,4.746764091362551,0.0,0.2637091161868084,0.7911273485604251
Prostate,Male,Mortality,2017,11.27883919,20.40722763,1.088380196,365,Georgia,Western Asia,9,18,0,1,3,2025,3792859.0,1766916.0,2025943.0,4418.75206546679,2.3728801940699618,4.7457603881399235,0.0,0.2636533548966624,0.7909600646899871
Prostate,Male,Mortality,2018,11.83814417,21.21447274,1.244239075,380,Georgia,Western Asia,9,18,0,1,3,2025,3794877.0,1767621.0,2027255.0,4804.0546040444,2.3716183686585888,4.7432367373171775,0.0,0.26351315207317655,0.7905394562195296
Prostate,Male,Mortality,2019,15.692871,27.47691548,1.602339378,492,Georgia,Western Asia,9,18,0,1,3,2025,3796722.0,1768266.0,2028457.0,4741.2832715876,2.3704658913662895,4.740931782732579,0.0,0.2633850990406988,0.7901552971220964
Prostate,Male,Mortality,2020,14.86774,25.87479388,1.564782559,464,Georgia,Western Asia,9,18,0,1,3,2025,3795678.0,1767457.0,2028222.0,4300.85701291207,2.3711178872391176,4.742235774478235,0.0,0.26345754302656865,0.790372629079706
Prostate,Male,Mortality,2021,14.44765063,25.51724293,1.352740492,455,Georgia,Western Asia,9,18,0,1,3,2025,3788451.0,1764339.0,2024112.0,5083.60695484577,2.3756411261489196,4.751282252297839,0.0,0.2639601251276577,0.7918803753829732
Prostate,Male,Mortality,2022,10.76989532,19.2304889,1.052760552,343,Georgia,Western Asia,9,18,0,1,3,2025,3794784.0,1768050.0,2026734.0,6729.84659930283,2.3716764906777303,4.743352981355461,0.0,0.2635196100753034,0.7905588302259101
Prostate,Male,Mortality,2023,7.48772376,13.3957647,0.7999138044,239,Georgia,Western Asia,9,18,0,1,3,2025,3807492.0,1774407.0,2033085.0,8283.66960652261,2.3637607117756256,4.727521423551251,0.0,0.26264007908618064,0.7879202372585418
Prostate,Male,Mortality,2007,11.7181914,28.41553389,0.9848981587,11448,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489,3.7762054822582183,7.2203016875751596,0.08610240513292354,1.3899388257171943,2.7798776514343886
Prostate,Male,Mortality,2008,11.90603381,30.15512843,0.9707912729,12134,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479,3.7849470977204422,7.237016111928011,0.08630172535518923,1.393156423590912,2.786312847181824
Prostate,Male,Mortality,2009,11.59713764,30.44107794,0.9590969095,12217,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226,3.7931540932525065,7.25270831511147,0.08648885554647408,1.3961772395359389,2.7923544790718777
Prostate,Male,Mortality,2010,11.58974057,31.61107426,0.9720816562,12676,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293,3.7980513497532207,7.262072124772445,0.08660051937548059,1.3979798127756153,2.7959596255512307
Prostate,Male,Mortality,2011,11.67716847,33.18309375,0.9461722358,13324,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572,3.7967854559223264,7.259651669792851,0.08657165534676313,1.397513864883462,2.795027729766924
Prostate,Male,Mortality,2012,11.07265979,32.17199156,0.9342235384,12957,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069,3.7940397489309645,7.254401734926632,0.0865090496498917,1.3965032300625375,2.793006460125075
Prostate,Male,Mortality,2013,11.54553526,33.97086385,0.9262424625,13408,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242,3.7881787648222365,7.24319522785229,0.08637541157575132,1.3943459297228429,2.7886918594456858
Prostate,Male,Mortality,2014,11.40302564,34.52204389,0.9320194441,13704,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133,3.7726073804488984,7.213421929392519,0.08602036372359051,1.3886144429665326,2.777228885933065
Prostate,Male,Mortality,2015,11.21293894,34.59878945,0.9432650928,13900,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722,3.740365057192862,7.15177292694531,0.08528519674381119,1.3767467474358093,2.7534934948716185
Prostate,Male,Mortality,2016,11.2173526,35.50492613,0.9225157788,14417,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694,3.709516936071442,7.092789711641487,0.08458181938925112,1.3653922272836252,2.7307844545672504
Prostate,Male,Mortality,2017,10.78715438,35.11865251,0.8684121208,14318,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339,3.69416603461732,7.063437988014225,0.0842317988349226,1.3597418954780363,2.7194837909560725
Prostate,Male,Mortality,2018,11.04042921,36.57976038,0.8990117837,14963,Germany,Western Europe,307,587,7,113,226,2025,83368505.0,41163696.0,42204810.0,48916.1686612154,3.6824457869311678,7.04102826361106,0.0839645619169973,1.355427928088671,2.710855856177342
Prostate,Male,Mortality,2019,10.70315438,36.68099616,0.8514229019,15040,Germany,Western Europe,307,587,7,113,226,2025,83559186.0,41261516.0,42297670.0,47656.199739747,3.6740424924675548,7.024960726639917,0.08377295585430906,1.3523348587909891,2.7046697175819783
Prostate,Male,Mortality,2020,10.70361414,37.53892992,0.8598327173,15403,Germany,Western Europe,307,587,7,113,226,2025,83628708.0,41291235.0,42337474.0,47394.8734504469,3.670988197019617,7.019120754561938,0.08370331393855804,1.3512106392938654,2.702421278587731
Prostate,Male,Mortality,2007,11.00502865,30.38807374,0.6732872947,1651,Greece,Southern Europe,30,58,0,0,17,2023,11045737.0,5433052.0,5612684.0,28440.7625328955,2.7159799296325815,5.250894530622991,0.0,0.0,1.5390552934584627
Prostate,Male,Mortality,2008,10.34776156,28.74945302,0.6914107722,1564,Greece,Southern Europe,30,58,0,0,17,2023,11076872.0,5440104.0,5636769.0,31695.8331092209,2.7083458218168452,5.236135255512567,0.0,0.0,1.5347292990295456
Prostate,Male,Mortality,2009,9.925027793,28.65918437,0.663690066,1561,Greece,Southern Europe,30,58,0,0,17,2023,11108069.0,5446770.0,5661298.0,29425.4573200263,2.700739435450032,5.221429575203395,0.0,0.0,1.5304190134216848
Prostate,Male,Mortality,2010,9.46299274,28.60964209,0.6146697619,1558,Greece,Southern Europe,30,58,0,0,17,2023,11124670.0,5445717.0,5678953.0,26653.0488008626,2.6967092057562154,5.213637797795351,0.0,0.0,1.528135216595189
Prostate,Male,Mortality,2011,9.010705238,28.24979266,0.597407401,1533,Greece,Southern Europe,30,58,0,0,17,2023,11108844.0,5426588.0,5682255.0,25504.7866510124,2.7005510204302086,5.22106530616507,0.0,0.0,1.5303122449104516
Prostate,Male,Mortality,2012,8.941851711,28.95106823,0.5630031196,1558,Greece,Southern Europe,30,58,0,0,17,2023,11048298.0,5381494.0,5666803.0,21624.346052551,2.7153503643728656,5.249677371120874,0.0,0.0,1.5386985398112905
Prostate,Male,Mortality,2013,8.737976072,29.78657991,0.5476293474,1586,Greece,Southern Europe,30,58,0,0,17,2023,10967540.0,5324546.0,5642995.0,21573.3449762805,2.735344480166017,5.2883326616543,0.0,0.0,1.550028538760743
Prostate,Male,Mortality,2014,9.416526058,32.19821967,0.6199255033,1698,Greece,Southern Europe,30,58,0,0,17,2023,10893166.0,5273583.0,5619583.0,21474.7257123892,2.754020272894033,5.324439194261797,0.0,0.0,1.5606114879732853
Prostate,Male,Mortality,2015,9.479290843,33.72748384,0.6405389218,1763,Greece,Southern Europe,30,58,0,0,17,2023,10820903.0,5227191.0,5593712.0,17980.7298238137,2.772411877271241,5.359996296057732,0.0,0.0,1.5710333971203698
Prostate,Male,Mortality,2016,8.480066608,31.63954751,0.5859169203,1646,Greece,Southern Europe,30,58,0,0,17,2023,10775504.0,5202350.0,5573154.0,17919.2426377048,2.7840925120532645,5.382578856636312,0.0,0.0,1.5776524234968499
Prostate,Male,Mortality,2017,8.567532603,32.49630326,0.5565597487,1688,Greece,Southern Europe,30,58,0,0,17,2023,10753533.0,5194437.0,5559096.0,18631.9930129293,2.7897808097115617,5.3935762321090195,0.0,0.0,1.580875792169885
Prostate,Male,Mortality,2018,8.516857522,32.98541846,0.5591192563,1711,Greece,Southern Europe,30,58,0,0,17,2023,10730844.0,5187141.0,5543703.0,19873.4015238771,2.7956794451582745,5.404980260639331,0.0,0.0,1.5842183522563558
Prostate,Male,Mortality,2019,8.176844553,32.87620759,0.5291912245,1706,Greece,Southern Europe,30,58,0,0,17,2023,10718576.0,5189163.0,5529413.0,19335.3602002969,2.7988792541098744,5.411166557945757,0.0,0.0,1.5860315773289289
Prostate,Male,Mortality,2020,8.449172652,34.42507094,0.5692010603,1785,Greece,Southern Europe,30,58,0,0,17,2023,10699369.0,5185175.0,5514194.0,17886.733165236,2.8039036694593857,5.420880427621479,0.0,0.0,1.5888787460269853
Prostate,Male,Mortality,2021,8.53442007,36.05481502,0.5796688922,1848,Greece,Southern Europe,30,58,0,0,17,2023,10579561.0,5125529.0,5454032.0,20654.7001960815,2.835656413342671,5.482269065795831,0.0,0.0,1.606871967560847
Prostate,Male,Mortality,2007,15.53664375,20.01491118,1.225787653,3953,Argentina,South America,89,131,0,8,47,2025,40016763.0,19750275.0,20266488.0,7185.25155147027,2.224067948724388,3.2736281043021895,0.0,0.19991622011005739,1.174507793146587
Prostate,Male,Mortality,2008,14.75198127,19.19362044,1.167019703,3831,Argentina,South America,89,131,0,8,47,2025,40424148.0,19959757.0,20464391.0,8944.1102657357,2.201654318107088,3.2406372547418933,0.0,0.19790151173996295,1.1626713814722824
Prostate,Male,Mortality,2009,13.82635513,18.26441255,1.108986253,3686,Argentina,South America,89,131,0,8,47,2025,40854831.0,20181322.0,20673508.0,8150.23527028221,2.1784449432675417,3.206475141214022,0.0,0.19581527579932959,1.1504147453210614
Prostate,Male,Mortality,2010,14.33543267,19.12768588,1.19573056,3903,Argentina,South America,89,131,0,8,47,2025,41288694.0,20404978.0,20883716.0,10260.1313108254,2.1555537697559535,3.1727813914385377,0.0,0.1937576422252542,1.1383261480733684
Prostate,Male,Mortality,2011,13.5012909,18.14687628,1.126733131,3744,Argentina,South America,89,131,0,8,47,2025,41730660.0,20631650.0,21099011.0,12704.2831819684,2.1327244764401043,3.139178723748917,0.0,0.1917055709159644,1.126270229131291
Prostate,Male,Mortality,2012,13.16116611,17.9626336,1.073549797,3746,Argentina,South America,89,131,0,8,47,2025,42161721.0,20854403.0,21307319.0,12949.717486654,2.1109195234226803,3.1070837929030457,0.0,0.1897455751391173,1.114755253942314
Prostate,Male,Mortality,2013,12.85964516,17.74107609,1.075132178,3739,Argentina,South America,89,131,0,8,47,2025,42582455.0,21075385.0,21507071.0,12963.675773326,2.0900626795707296,3.0763843935254553,0.0,0.1878708026580431,1.103740965616003
Prostate,Male,Mortality,2014,12.25153154,17.25829157,0.9850457383,3677,Argentina,South America,89,131,0,8,47,2025,43024071.0,21305701.0,21718371.0,12233.1444119186,2.068609453531257,3.044807173175221,0.0,0.1859424227893265,1.0924117338872932
Prostate,Male,Mortality,2015,12.39373709,17.65740839,1.017204652,3803,Argentina,South America,89,131,0,8,47,2025,43477012.0,21537702.0,21939310.0,13679.6264980954,2.047058799716963,3.013086547898002,0.0,0.1840052853678169,1.0810310515359243
Prostate,Male,Mortality,2016,12.21740178,17.56547039,1.023063777,3821,Argentina,South America,89,131,0,8,47,2025,43900313.0,21752905.0,22147409.0,12699.9623137756,2.0273203974650476,2.984033394021587,0.0,0.18223104696315034,1.0706074009085085
Prostate,Male,Mortality,2017,11.72824421,17.06816328,0.9480726486,3747,Argentina,South America,89,131,0,8,47,2025,44288894.0,21953153.0,22335741.0,14532.5009308511,2.009533134875755,2.957852142345212,0.0,0.18063219189894425,1.0612141274062974
Prostate,Male,Mortality,2018,11.38161613,16.86779651,0.9834184221,3735,Argentina,South America,89,131,0,8,47,2025,44654882.0,22142786.0,22512096.0,11752.7998922979,1.9930631548864017,2.933609812248524,0.0,0.17915174425945185,1.0525164975242796
Prostate,Male,Mortality,2019,10.99078024,16.62653593,0.9233746276,3709,Argentina,South America,89,131,0,8,47,2025,44973465.0,22307714.0,22665752.0,9955.97478680428,1.9789446954998908,2.912828709106581,0.0,0.17788266925841714,1.045060681893201
Prostate,Male,Mortality,2020,10.23887257,15.66940578,0.8831807358,3513,Argentina,South America,89,131,0,8,47,2025,45191965.0,22419484.0,22772480.0,8535.59938004389,1.9693766358687879,2.8987453853799012,0.0,0.17702261895449775,1.0400078863576745
Prostate,Male,Mortality,2021,10.26602225,15.93549993,0.8668639402,3582,Argentina,South America,89,131,0,8,47,2025,45312281.0,22478115.0,22834166.0,10738.0179223384,1.9641474239621703,2.89104845549488,0.0,0.17655257743480185,1.0372463924294608
Prostate,Male,Mortality,2022,9.738521264,15.30155041,0.8274760268,3447,Argentina,South America,89,131,0,8,47,2025,45407904.0,22527129.0,22880775.0,13962.1894087223,1.960011191003223,2.8849602923755304,0.0,0.17618078121377284,1.0350620896309153
Prostate,Male,Mortality,2007,14.4018724,6.944311341,0.9928648899,471,Guatemala,Central America,5,9,0,1,3,2025,13652040.0,6782532.0,6869508.0,2458.81573919384,0.36624563068962585,0.6592421352413266,0.0,0.07324912613792517,0.21974737841377553
Prostate,Male,Mortality,2008,13.70435288,6.717915453,0.7689341837,465,Guatemala,Central America,5,9,0,1,3,2025,13935174.0,6921788.0,7013386.0,2763.05988172926,0.35880427470801585,0.6458476944744285,0.0,0.07176085494160317,0.2152825648248095
Prostate,Male,Mortality,2009,14.39211036,6.99743772,0.8696406176,494,Guatemala,Central America,5,9,0,1,3,2025,14215611.0,7059729.0,7155882.0,2611.64632773352,0.3517260003808489,0.633106800685528,0.0,0.07034520007616978,0.21103560022850934
Prostate,Male,Mortality,2010,14.05478261,6.972329712,0.916531152,502,Guatemala,Central America,5,9,0,1,3,2025,14500112.0,7199889.0,7300224.0,2805.25960237322,0.34482492273163134,0.6206848609169363,0.0,0.06896498454632627,0.2068949536389788
Prostate,Male,Mortality,2011,13.78957894,7.148590604,0.7485965581,525,Guatemala,Central America,5,9,0,1,3,2025,14792126.0,7344104.0,7448021.0,3168.98370607705,0.33801767237515423,0.6084318102752775,0.0,0.06760353447503084,0.2028106034250925
Prostate,Male,Mortality,2012,12.31183896,6.714460813,0.7788725464,503,Guatemala,Central America,5,9,0,1,3,2025,15089647.0,7491294.0,7598352.0,3286.61959336267,0.33135301309566756,0.5964354235722016,0.0,0.0662706026191335,0.19881180785740052
Prostate,Male,Mortality,2013,14.06934523,7.671500585,0.8931420029,586,Guatemala,Central America,5,9,0,1,3,2025,15387337.0,7638663.0,7748675.0,3444.15802275864,0.3249425160441992,0.5848965288795586,0.0,0.06498850320883984,0.19496550962651954
Prostate,Male,Mortality,2014,15.38649678,8.272920035,0.9819778684,644,Guatemala,Central America,5,9,0,1,3,2025,15681725.0,7784435.0,7897289.0,3689.14510410202,0.3188424742813689,0.573916453706464,0.0,0.06376849485627378,0.19130548456882135
Prostate,Male,Mortality,2015,13.88361516,7.568040468,0.8887192521,600,Guatemala,Central America,5,9,0,1,3,2025,15971743.0,7928078.0,8043664.0,3893.50533299068,0.3130528709358772,0.563495167684579,0.0,0.06261057418717544,0.1878317225615263
Prostate,Male,Mortality,2016,12.39338593,6.934746635,0.7762382156,560,Guatemala,Central America,5,9,0,1,3,2025,16268760.0,8075277.0,8193483.0,4060.13784737643,0.30733749837111124,0.5532074970680003,0.0,0.06146749967422225,0.18440249902266675
Prostate,Male,Mortality,2017,12.35290383,7.016579557,0.7504226865,577,Guatemala,Central America,5,9,0,1,3,2025,16567357.0,8223378.000000001,8343978.999999999,4324.99768915601,0.3017982892503614,0.5432369206506505,0.0,0.06035965785007228,0.18107897355021688
Prostate,Male,Mortality,2018,11.44377598,6.55372964,0.6417831194,548,Guatemala,Central America,5,9,0,1,3,2025,16845685.0,8361648.999999999,8484035.0,4352.94593289707,0.29681191355531106,0.5342614443995598,0.0,0.059362382711062214,0.17808714813318663
Prostate,Male,Mortality,2019,12.00703101,7.031901511,0.7199558518,597,Guatemala,Central America,5,9,0,1,3,2025,17103803.0,8489879.0,8613923.0,4511.99839552697,0.29233264672190157,0.5261987640994228,0.0,0.05846652934438031,0.17539958803314093
Prostate,Male,Mortality,2020,15.12150228,8.846068654,0.9750930708,762,Guatemala,Central America,5,9,0,1,3,2025,17357325.0,8613994.0,8743332.0,4477.61785000665,0.288062820739947,0.5185130773319045,0.0,0.0576125641479894,0.17283769244396818
Prostate,Male,Mortality,2021,17.00223118,9.450143677,0.9601444251,825,Guatemala,Central America,5,9,0,1,3,2025,17598650.0,8730024.0,8868626.0,4912.62240414681,0.28411270182656057,0.5114028632878089,0.0,0.05682254036531211,0.17046762109593636
Prostate,Male,Mortality,2022,13.03794297,7.241734171,0.7442026666,641,Guatemala,Central America,5,9,0,1,3,2025,17847877.0,8851469.0,8996407.0,5358.70156997677,0.2801453640676704,0.5042616553218066,0.0,0.056029072813534066,0.1680872184406022
Prostate,Male,Mortality,2007,32.25153871,18.556466,2.603144105,70,Guyana,South America,1,1,0,0,1,2024,756861.0,377226.0,379635.0,3608.28685240188,1.3212465697135933,1.3212465697135933,0.0,0.0,1.3212465697135933
Prostate,Male,Mortality,2008,34.96104078,19.95025736,3.090626724,75,Guyana,South America,1,1,0,0,1,2024,754606.0,375935.0,378671.0,4008.9628671603,1.3251948699056195,1.3251948699056195,0.0,0.0,1.3251948699056195
Prostate,Male,Mortality,2009,23.22663749,14.15186284,2.017832814,53,Guyana,South America,1,1,0,0,1,2024,752094.0,374507.0,377587.0,4209.13230624565,1.3296210314136263,1.3296210314136263,0.0,0.0,1.3296210314136263
Prostate,Male,Mortality,2010,31.35048083,20.38107242,2.292468455,76,Guyana,South America,1,1,0,0,1,2024,749256.0,372894.0,376362.0,4581.76179693492,1.3346573133882145,1.3346573133882145,0.0,0.0,1.3346573133882145
Prostate,Male,Mortality,2011,28.00333951,18.32242072,2.112708215,68,Guyana,South America,1,1,0,0,1,2024,746153.0,371129.0,375024.0,4947.22170589917,1.3402077053901813,1.3402077053901813,0.0,0.0,1.3402077053901813
Prostate,Male,Mortality,2012,25.28397413,16.73956477,1.812908732,62,Guyana,South America,1,1,0,0,1,2024,746288.0,370380.0,375909.0,5444.39751913913,1.339965268100251,1.339965268100251,0.0,0.0,1.339965268100251
Prostate,Male,Mortality,2013,19.87154963,13.75252467,1.402251817,51,Guyana,South America,1,1,0,0,1,2024,750021.0,370840.0,379182.0,5556.91231156932,1.3332960010453039,1.3332960010453039,0.0,0.0,1.3332960010453039
Prostate,Male,Mortality,2014,29.11908077,19.91592251,2.659829898,74,Guyana,South America,1,1,0,0,1,2024,754229.0,371563.0,382666.0,5472.68820452237,1.3258572661618686,1.3258572661618686,0.0,0.0,1.3258572661618686
Prostate,Male,Mortality,2015,28.53923893,19.59736805,2.478771962,73,Guyana,South America,1,1,0,0,1,2024,758781.0,372499.0,386282.0,5640.41560569466,1.31790332124816,1.31790332124816,0.0,0.0,1.31790332124816
Prostate,Male,Mortality,2016,27.22945439,18.73741916,1.97265579,70,Guyana,South America,1,1,0,0,1,2024,763548.0,373583.0,389965.0,5870.87823759835,1.3096753576723403,1.3096753576723403,0.0,0.0,1.3096753576723403
Prostate,Male,Mortality,2017,36.44217708,27.21567623,2.840272735,102,Guyana,South America,1,1,0,0,1,2024,768479.0,374785.0,393693.0,6178.6650437298,1.3012717328645285,1.3012717328645285,0.0,0.0,1.3012717328645285
Prostate,Male,Mortality,2018,31.62818008,23.20227485,2.729715877,90,Guyana,South America,1,1,0,0,1,2024,791556.0,387895.0,403661.0,6048.38697180418,1.2633344956010693,1.2633344956010693,0.0,0.0,1.2633344956010693
Prostate,Male,Mortality,2019,29.09116129,21.69536678,2.418776163,86,Guyana,South America,1,1,0,0,1,2024,807665.0,396396.0,411269.0,6405.82443444562,1.2381370989209635,1.2381370989209635,0.0,0.0,1.2381370989209635
Prostate,Male,Mortality,2007,13.04738474,24.34062097,1.127985126,1160,Hungary,Eastern Europe,14,53,0,4,14,2025,10034082.0,4765696.0,5268386.0,13934.605460375,1.3952447269217054,5.281997894775028,0.0,0.39864135054905875,1.3952447269217054
Prostate,Male,Mortality,2008,13.24685376,24.92852492,1.160553021,1186,Hungary,Eastern Europe,14,53,0,4,14,2025,10016657.0,4757602.0,5259055.0,15762.6322515113,1.3976718979196354,5.291186470695762,0.0,0.3993348279770386,1.3976718979196354
Prostate,Male,Mortality,2009,13.14842906,25.10897833,1.124628024,1193,Hungary,Eastern Europe,14,53,0,4,14,2025,10001378.0,4751288.0,5250090.0,13051.1831777184,1.3998071065807132,5.299269760626985,0.0,0.3999448875944895,1.3998071065807132
Prostate,Male,Mortality,2010,13.21115981,25.49668717,1.206425782,1209,Hungary,Eastern Europe,14,53,0,4,14,2025,9979129.0,4741792.0,5237336.0,13189.8433874768,1.402928051135525,5.311084765013059,0.0,0.4008365860387214,1.402928051135525
Prostate,Male,Mortality,2011,13.00209,25.33264962,1.198543054,1198,Hungary,Eastern Europe,14,53,0,4,14,2025,9946676.0,4729075.0,5217601.0,14211.460557822,1.407505381697363,5.328413230711446,0.0,0.40214439477067515,1.407505381697363
Prostate,Male,Mortality,2012,11.73129615,23.8428306,1.017345756,1125,Hungary,Eastern Europe,14,53,0,4,14,2025,9916623.0,4718400.0,5198224.0,12950.1594488143,1.41177092241986,5.344561349160899,0.0,0.4033631206913886,1.41177092241986
Prostate,Male,Mortality,2013,12.39363179,25.72388794,1.059711044,1211,Hungary,Eastern Europe,14,53,0,4,14,2025,9889346.0,4707686.0,5181660.0,13739.4620151401,1.4156648983663835,5.35930282952988,0.0,0.40447568524753813,1.4156648983663835
Prostate,Male,Mortality,2014,13.01377307,27.2478723,1.294103174,1280,Hungary,Eastern Europe,14,53,0,4,14,2025,9862842.0,4697614.0,5165227.0,14352.501883174,1.4194691550366516,5.373704658353039,0.0,0.40556261572475766,1.4194691550366516
Prostate,Male,Mortality,2015,12.58960582,26.82208694,1.163616643,1258,Hungary,Eastern Europe,14,53,0,4,14,2025,9839211.0,4690164.0,5149047.0,12782.9412577973,1.4228783181903508,5.386610776006329,0.0,0.4065366623401002,1.4228783181903508
Prostate,Male,Mortality,2016,12.652756,27.79849786,1.195968371,1301,Hungary,Eastern Europe,14,53,0,4,14,2025,9810532.0,4680109.0,5130423.0,13215.8605277789,1.427037799784966,5.402357384900228,0.0,0.4077250856528474,1.427037799784966
Prostate,Male,Mortality,2017,13.35505396,29.72902921,1.235161938,1389,Hungary,Eastern Europe,14,53,0,4,14,2025,9785604.0,4672201.0,5113404.0,14736.1668157258,1.4306730580963627,5.416119434221945,0.0,0.4087637308846751,1.4306730580963627
Prostate,Male,Mortality,2018,12.43396225,28.11792839,1.158954592,1314,Hungary,Eastern Europe,14,53,0,4,14,2025,9774394.0,4673175.0,5101218.0,16605.0570511887,1.4323138600715297,5.422331041699363,0.0,0.4092325314490085,1.4323138600715297
Prostate,Male,Mortality,2019,12.16542614,28.19562333,1.115593953,1319,Hungary,Eastern Europe,14,53,0,4,14,2025,9770346.0,4678031.0,5092315.0,17012.8598553199,1.4329072890560888,5.424577594283764,0.0,0.4094020825874539,1.4329072890560888
Prostate,Male,Mortality,2020,12.24414074,28.98070846,1.067386943,1354,Hungary,Eastern Europe,14,53,0,4,14,2025,9749457.0,4672074.0,5077383.0,16386.9308821258,1.4359774087931256,5.436200190431118,0.0,0.41027925965517875,1.4359774087931256
Prostate,Male,Mortality,2021,11.93157492,28.36101684,1.079298263,1320,Hungary,Eastern Europe,14,53,0,4,14,2025,9707850.0,4654276.0,5053574.0,19030.628130329,1.4421318829606966,5.459499271208352,0.0,0.41203768084591336,1.4421318829606966
Prostate,Male,Mortality,2022,12.26074502,29.68697358,1.104005481,1379,Hungary,Eastern Europe,14,53,0,4,14,2025,9684306.0,4645135.0,5039171.0,18428.028825614,1.4456379218087492,5.472772132561693,0.0,0.41303940623107116,1.4456379218087492
Prostate,Male,Mortality,2023,12.79180146,31.51839378,1.175176751,1465,Hungary,Eastern Europe,14,53,0,4,14,2025,9686463.0,4648079.0,5038384.0,22230.6277875187,1.4453160044073878,5.47155344525654,0.0,0.4129474298306822,1.4453160044073878
