Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Region Name,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Population,Population_male,Population_female,GDP_per_capita
Cervix,Female,Incidence,2013,4.402512381,6.147217173,0.4141947198,170,Finland,Northern Europe,13,50,0,0,7,2020,5439053.0,2673637.0,2765416.0,49691.0145200739
Cervix,Female,Incidence,2014,5.072681477,6.629679779,0.4519015996,184,Finland,Northern Europe,13,50,0,0,7,2020,5461684.0,2686287.0,2775396.0,50073.7760815871
Cervix,Female,Incidence,2015,4.552155654,6.072902136,0.4256833536,169,Finland,Northern Europe,13,50,0,0,7,2020,5479717.0,2696843.0,2782875.0,42560.3456767103
Cervix,Female,Incidence,2016,4.583412285,6.383602891,0.4588490061,178,Finland,Northern Europe,13,50,0,0,7,2020,5495469.0,2707034.0,2788435.0,43451.2562442158
Cervix,Female,Incidence,2017,4.855333095,6.338441628,0.4467688297,177,Finland,Northern Europe,13,50,0,0,7,2020,5508396.0,2715842.0,2792554.0,46085.0174739036
Cervix,Female,Incidence,2018,4.61182707,6.298504749,0.4178615722,176,Finland,Northern Europe,13,50,0,0,7,2020,5515736.0,2721322.0,2794415.0,49654.2497035329
Cervix,Female,Incidence,2019,4.692156735,6.259323038,0.4341287933,175,Finland,Northern Europe,13,50,0,0,7,2020,5521759.0,2725858.0,2795901.0,48358.1807773701
Cervix,Female,Incidence,2020,4.695477883,6.467733247,0.4371193422,181,Finland,Northern Europe,13,50,0,0,7,2020,5529612.0,2731082.0,2798530.0,48828.6846862799
Cervix,Female,Incidence,2021,6.017553973,7.778595482,0.5348472396,218,Finland,Northern Europe,13,50,0,0,7,2020,5541075.0,2738515.0,2802561.0,53099.1351400148
Cervix,Female,Incidence,2022,5.282980539,6.802438835,0.4895776963,191,Finland,Northern Europe,13,50,0,0,7,2020,5569299.0,2753008.0,2816291.0,50440.560224974
Cervix,Female,Mortality,2007,0.6877534347,1.630614037,0.05897218877,44,Finland,Northern Europe,13,50,0,0,7,2020,5288710.0,2590340.0,2698370.0,48473.0240091455
Cervix,Female,Mortality,2008,1.14839737,2.214768705,0.1030155064,60,Finland,Northern Europe,13,50,0,0,7,2020,5313377.0,2604291.0,2709086.0,53769.4726240385
Cervix,Female,Mortality,2009,0.9992692367,1.984990166,0.1051099172,54,Finland,Northern Europe,13,50,0,0,7,2020,5338856.0,2618440.0,2720416.0,47478.3495310999
Cervix,Female,Mortality,2010,1.017296772,2.013542722,0.09973339806,55,Finland,Northern Europe,13,50,0,0,7,2020,5363350.0,2631847.0,2731504.0,46506.2919016566
Cervix,Female,Mortality,2011,0.8866754474,1.713668898,0.09064046336,47,Finland,Northern Europe,13,50,0,0,7,2020,5388241.0,2645588.0,2742653.0,51060.3242589767
Cervix,Female,Mortality,2012,0.8879823434,1.851674349,0.09512761682,51,Finland,Northern Europe,13,50,0,0,7,2020,5413971.0,2659707.0,2754264.0,47551.6740841369
Cervix,Female,Mortality,2013,0.8710328536,1.952689586,0.08528002953,54,Finland,Northern Europe,13,50,0,0,7,2020,5439053.0,2673637.0,2765416.0,49691.0145200739
Cervix,Female,Mortality,2014,0.914410963,1.909637055,0.1002738801,53,Finland,Northern Europe,13,50,0,0,7,2020,5461684.0,2686287.0,2775396.0,50073.7760815871
Cervix,Female,Mortality,2015,1.143192144,2.263845843,0.1178446882,63,Finland,Northern Europe,13,50,0,0,7,2020,5479717.0,2696843.0,2782875.0,42560.3456767103
Cervix,Female,Mortality,2016,1.118500679,2.187607027,0.1256165041,61,Finland,Northern Europe,13,50,0,0,7,2020,5495469.0,2707034.0,2788435.0,43451.2562442158
Cervix,Female,Mortality,2017,1.049483167,1.969523239,0.1179974848,55,Finland,Northern Europe,13,50,0,0,7,2020,5508396.0,2715842.0,2792554.0,46085.0174739036
Cervix,Female,Mortality,2018,1.030466169,1.968211593,0.1071336816,55,Finland,Northern Europe,13,50,0,0,7,2020,5515736.0,2721322.0,2794415.0,49654.2497035329
Cervix,Female,Mortality,2019,0.9071544854,1.609499049,0.09822300719,45,Finland,Northern Europe,13,50,0,0,7,2020,5521759.0,2725858.0,2795901.0,48358.1807773701
Cervix,Female,Mortality,2020,0.8142127988,1.679453141,0.08924822516,47,Finland,Northern Europe,13,50,0,0,7,2020,5529612.0,2731082.0,2798530.0,48828.6846862799
Cervix,Female,Mortality,2021,1.070299334,2.069536055,0.1104906725,58,Finland,Northern Europe,13,50,0,0,7,2020,5541075.0,2738515.0,2802561.0,53099.1351400148
Cervix,Female,Mortality,2022,0.9827043753,1.952923535,0.1018377693,55,Finland,Northern Europe,13,50,0,0,7,2020,5569299.0,2753008.0,2816291.0,50440.560224974
Cervix,Female,Incidence,2007,6.721955582,9.362798243,0.6552702607,340,France,Western Europe,168,570,4,2,90,2023,62432439.0,30226191.0,32206249.0,41486.1907828787
Cervix,Female,Incidence,2008,6.072731388,8.860346177,0.5880742128,324,France,Western Europe,168,570,4,2,90,2023,62780190.0,30394999.0,32385191.0,45464.8181385158
Cervix,Female,Incidence,2009,6.040149565,8.633637303,0.571628175,318,France,Western Europe,168,570,4,2,90,2023,63106463.0,30554042.0,32552421.0,41728.0884164132
Cervix,Female,Incidence,2010,5.878483887,8.569289714,0.5811039086,318,France,Western Europe,168,570,4,2,90,2023,63417363.0,30708895.0,32708467.0,40694.8211697025
Cervix,Female,Incidence,2011,5.595792214,8.103985636,0.5431778021,303,France,Western Europe,168,570,4,2,90,2023,63733777.0,30861392.0,32872385.000000004,43929.7840873812
Cervix,Female,Incidence,2012,6.386201898,8.786923995,0.6040884895,331,France,Western Europe,168,570,4,2,90,2023,64058465.0,31019013.0,33039453.0,40863.5814412333
Cervix,Female,Incidence,2013,6.267215424,8.82764407,0.6120199947,335,France,Western Europe,168,570,4,2,90,2023,64387734.0,31181964.0,33205769.999999996,42669.1795111893
Cervix,Female,Incidence,2014,6.584274981,9.678364409,0.6500145286,370,France,Western Europe,168,570,4,2,90,2023,64692493.0,31323019.0,33369474.000000004,43148.0459288416
Cervix,Female,Incidence,2015,6.561765156,9.28191275,0.6265762844,357,France,Western Europe,168,570,4,2,90,2023,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Cervix,Female,Incidence,2016,6.044289405,8.897706125,0.5847786946,344,France,Western Europe,168,570,4,2,90,2023,65086855.0,31501022.0,33585834.0,37024.2157133669
Cervix,Female,Incidence,2017,6.886768351,10.1588118,0.6624359828,395,France,Western Europe,168,570,4,2,90,2023,65284776.0,31605558.0,33679217.0,38687.1626407164
Cervix,Female,Mortality,2007,1.221378211,2.120706483,0.1286866935,683,France,Western Europe,168,570,4,2,90,2023,62432439.0,30226191.0,32206249.0,41486.1907828787
Cervix,Female,Mortality,2008,1.395583471,2.288082846,0.1488052239,741,France,Western Europe,168,570,4,2,90,2023,62780190.0,30394999.0,32385191.0,45464.8181385158
Cervix,Female,Mortality,2009,1.387115756,2.423782858,0.1414758426,789,France,Western Europe,168,570,4,2,90,2023,63106463.0,30554042.0,32552421.0,41728.0884164132
Cervix,Female,Mortality,2010,1.325644276,2.277697663,0.1379343402,745,France,Western Europe,168,570,4,2,90,2023,63417363.0,30708895.0,32708467.0,40694.8211697025
Cervix,Female,Mortality,2011,1.347179346,2.357601981,0.141728257,775,France,Western Europe,168,570,4,2,90,2023,63733777.0,30861392.0,32872385.000000004,43929.7840873812
Cervix,Female,Mortality,2012,1.307124865,2.37897401,0.1369500372,786,France,Western Europe,168,570,4,2,90,2023,64058465.0,31019013.0,33039453.0,40863.5814412333
Cervix,Female,Mortality,2013,1.273634183,2.255632112,0.1363121221,749,France,Western Europe,168,570,4,2,90,2023,64387734.0,31181964.0,33205769.999999996,42669.1795111893
Cervix,Female,Mortality,2014,1.266808771,2.199615166,0.1341628461,734,France,Western Europe,168,570,4,2,90,2023,64692493.0,31323019.0,33369474.000000004,43148.0459288416
Cervix,Female,Mortality,2015,1.229287245,2.158193655,0.1328051713,723,France,Western Europe,168,570,4,2,90,2023,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Cervix,Female,Mortality,2016,1.258472696,2.253926496,0.1305248779,757,France,Western Europe,168,570,4,2,90,2023,65086855.0,31501022.0,33585834.0,37024.2157133669
Cervix,Female,Mortality,2017,1.315648327,2.315968297,0.1411007913,780,France,Western Europe,168,570,4,2,90,2023,65284776.0,31605558.0,33679217.0,38687.1626407164
Cervix,Female,Mortality,2018,1.309105886,2.432060235,0.1396388839,822,France,Western Europe,168,570,4,2,90,2023,65519543.0,31721037.0,33798505.0,41418.1766484844
Cervix,Female,Mortality,2019,1.215709053,2.203729545,0.1298210192,747,France,Western Europe,168,570,4,2,90,2023,65729459.0,31832377.0,33897082.0,40408.2848574751
Cervix,Female,Mortality,2020,1.17103485,2.13351172,0.1239119501,725,France,Western Europe,168,570,4,2,90,2023,65905277.0,31923744.0,33981533.0,39169.8606000707
Cervix,Female,Mortality,2021,1.163817954,2.128155186,0.1273465339,725,France,Western Europe,168,570,4,2,90,2023,66083547.99999999,32016483.0,34067065.0,43725.0999521245
Cervix,Female,Mortality,2022,1.316348226,2.318472224,0.1395422799,792,France,Western Europe,168,570,4,2,90,2023,66277409.0,32116982.0,34160427.0,40988.6396406579
Cervix,Female,Mortality,2007,1.17290271,1.732014116,0.1324596067,40,Georgia,Western Asia,9,18,0,1,3,2025,3967590.0,1824345.0,2143244.0,2635.36650276116
Cervix,Female,Mortality,2008,1.734123086,2.464598422,0.1928162281,57,Georgia,Western Asia,9,18,0,1,3,2025,3941195.0,1815557.0,2125638.0,3324.7537205015
Cervix,Female,Mortality,2009,2.679112157,3.713218627,0.2905443155,86,Georgia,Western Asia,9,18,0,1,3,2025,3918941.0,1809179.0,2109761.0,2822.68939668797
Cervix,Female,Mortality,2010,1.709192112,2.56202229,0.1751879237,60,Georgia,Western Asia,9,18,0,1,3,2025,3895925.0,1802763.0,2093161.9999999998,3281.72930937343
Cervix,Female,Mortality,2011,3.412554682,5.153760968,0.3748014786,121,Georgia,Western Asia,9,18,0,1,3,2025,3868724.0,1793996.0,2074726.9999999998,4119.66818307193
Cervix,Female,Mortality,2012,3.604975427,6.044096365,0.4134985703,142,Georgia,Western Asia,9,18,0,1,3,2025,3839208.0,1783928.0,2055280.0000000002,4530.69533409431
Cervix,Female,Mortality,2013,3.482899104,5.79438456,0.3846144295,136,Georgia,Western Asia,9,18,0,1,3,2025,3809125.0,1773432.0,2035693.0,4712.00229382665
Cervix,Female,Mortality,2014,5.008809747,8.101317746,0.5774340884,158,Georgia,Western Asia,9,18,0,1,3,2025,3792916.0,1767561.0,2025355.0,4830.33486170249
Cervix,Female,Mortality,2015,5.428248293,8.535362624,0.5870207311,166,Georgia,Western Asia,9,18,0,1,3,2025,3791573.0,1766794.0,2024778.0,4086.6223465965
Cervix,Female,Mortality,2016,6.018796932,9.522118337,0.6912700618,185,Georgia,Western Asia,9,18,0,1,3,2025,3792057.0,1766804.0,2025253.0,4143.40125686315
Cervix,Female,Mortality,2017,5.059697363,8.095195373,0.5598147826,157,Georgia,Western Asia,9,18,0,1,3,2025,3792859.0,1766916.0,2025943.0,4418.75206546679
Cervix,Female,Mortality,2018,5.101708232,8.577392886,0.5684385221,166,Georgia,Western Asia,9,18,0,1,3,2025,3794877.0,1767621.0,2027255.0,4804.0546040444
Cervix,Female,Mortality,2019,5.098903438,8.499263311,0.6005688641,164,Georgia,Western Asia,9,18,0,1,3,2025,3796722.0,1768266.0,2028457.0,4741.2832715876
Cervix,Female,Mortality,2020,4.61207329,8.136974828,0.5408333244,157,Georgia,Western Asia,9,18,0,1,3,2025,3795678.0,1767457.0,2028222.0,4300.85701291207
Cervix,Female,Mortality,2021,4.449953278,7.842114857,0.5006903515,151,Georgia,Western Asia,9,18,0,1,3,2025,3788451.0,1764339.0,2024112.0,5083.60695484577
Cervix,Female,Mortality,2022,3.434045875,6.222704367,0.4028940202,120,Georgia,Western Asia,9,18,0,1,3,2025,3794784.0,1768050.0,2026734.0,6729.84659930283
Cervix,Female,Mortality,2023,2.681676282,4.918872263,0.3300425231,95,Georgia,Western Asia,9,18,0,1,3,2025,3807492.0,1774407.0,2033085.0,8283.66960652261
Cervix,Female,Incidence,2007,8.688586264,13.38014733,0.8579866515,432,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489
Cervix,Female,Incidence,2008,8.548768991,13.35328666,0.8399117579,430,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479
Cervix,Female,Incidence,2009,8.547545937,13.01694595,0.8306075135,419,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226
Cervix,Female,Incidence,2010,8.517987179,13.69404036,0.862619947,441,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293
Cervix,Female,Incidence,2011,7.688480779,12.33950444,0.7668273424,395,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572
Cervix,Female,Incidence,2012,7.700887146,12.18550843,0.7545938784,390,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069
Cervix,Female,Incidence,2013,8.952052969,14.26060921,0.8709681209,458,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242
Cervix,Female,Incidence,2014,7.464647341,12.10586486,0.7372680334,390,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133
Cervix,Female,Incidence,2015,7.880274183,11.72900685,0.7509462729,380,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722
Cervix,Female,Incidence,2016,8.50762927,12.73708273,0.8272925341,416,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694
Cervix,Female,Incidence,2017,7.490634144,10.96451487,0.7334923352,360,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339
Cervix,Female,Mortality,2007,1.885320996,3.730808226,0.1995221169,1566,Germany,Western Europe,307,587,7,113,226,2025,81298542.0,39654986.0,41643556.0,42350.9217211489
Cervix,Female,Mortality,2008,1.916781492,3.81078079,0.2065311824,1596,Germany,Western Europe,307,587,7,113,226,2025,81110777.0,39572357.0,41538420.0,46379.1647953479
Cervix,Female,Mortality,2009,1.919268713,3.787597475,0.2009685726,1581,Germany,Western Europe,307,587,7,113,226,2025,80935283.0,39457179.0,41478103.0,42471.8868625226
Cervix,Female,Mortality,2010,1.831744846,3.658396067,0.1960333597,1524,Germany,Western Europe,307,587,7,113,226,2025,80830924.0,39383812.0,41447113.0,42396.9665976293
Cervix,Female,Mortality,2011,1.879986958,3.906190599,0.1995589135,1626,Germany,Western Europe,307,587,7,113,226,2025,80857874.0,39432270.0,41425604.0,47630.9761883572
Cervix,Female,Mortality,2012,1.87005847,3.882988204,0.2027139152,1617,Germany,Western Europe,307,587,7,113,226,2025,80916390.0,39546791.0,41369599.0,44718.0159214069
Cervix,Female,Mortality,2013,1.795137161,3.764281928,0.193805697,1550,Germany,Western Europe,307,587,7,113,226,2025,81041582.0,39699059.0,41342522.0,47206.8353514242
Cervix,Female,Mortality,2014,1.776844327,3.647709099,0.1878392462,1506,Germany,Western Europe,307,587,7,113,226,2025,81376080.0,39924825.0,41451255.0,48959.5991203133
Cervix,Female,Mortality,2015,1.755905016,3.712193293,0.1934546965,1541,Germany,Western Europe,307,587,7,113,226,2025,82077550.0,40401847.0,41675704.0,41929.7549110722
Cervix,Female,Mortality,2016,1.750823097,3.741939199,0.1863107748,1562,Germany,Western Europe,307,587,7,113,226,2025,82760102.0,40841790.0,41918313.0,42948.9381932694
Cervix,Female,Mortality,2017,1.852357986,3.788794589,0.2006584043,1587,Germany,Western Europe,307,587,7,113,226,2025,83104007.0,41022496.0,42081511.0,45553.9341495339
Cervix,Female,Mortality,2018,1.875882874,3.838034926,0.2126922611,1612,Germany,Western Europe,307,587,7,113,226,2025,83368505.0,41163696.0,42204810.0,48916.1686612154
Cervix,Female,Mortality,2019,1.862601333,3.794176858,0.2066560731,1597,Germany,Western Europe,307,587,7,113,226,2025,83559186.0,41261516.0,42297670.0,47656.199739747
Cervix,Female,Mortality,2020,1.773251195,3.669697767,0.1945881549,1546,Germany,Western Europe,307,587,7,113,226,2025,83628708.0,41291235.0,42337474.0,47394.8734504469
Cervix,Female,Mortality,2007,1.096605241,2.048930601,0.1124743068,115,Greece,Southern Europe,30,58,0,0,17,2023,11045737.0,5433052.0,5612684.0,28440.7625328955
Cervix,Female,Mortality,2008,1.042371892,1.845028761,0.1237472787,104,Greece,Southern Europe,30,58,0,0,17,2023,11076872.0,5440104.0,5636769.0,31695.8331092209
Cervix,Female,Mortality,2009,1.244635734,2.366948148,0.1318552837,134,Greece,Southern Europe,30,58,0,0,17,2023,11108069.0,5446770.0,5661298.0,29425.4573200263
Cervix,Female,Mortality,2010,1.669735864,3.063944792,0.1891223513,174,Greece,Southern Europe,30,58,0,0,17,2023,11124670.0,5445717.0,5678953.0,26653.0488008626
Cervix,Female,Mortality,2011,1.445007821,2.956572699,0.1443056675,168,Greece,Southern Europe,30,58,0,0,17,2023,11108844.0,5426588.0,5682255.0,25504.7866510124
Cervix,Female,Mortality,2012,1.377655592,2.73522807,0.1457011264,155,Greece,Southern Europe,30,58,0,0,17,2023,11048298.0,5381494.0,5666803.0,21624.346052551
Cervix,Female,Mortality,2013,1.249137618,2.498673134,0.1305439281,141,Greece,Southern Europe,30,58,0,0,17,2023,10967540.0,5324546.0,5642995.0,21573.3449762805
Cervix,Female,Mortality,2014,1.325446626,2.526877884,0.1392649274,142,Greece,Southern Europe,30,58,0,0,17,2023,10893166.0,5273583.0,5619583.0,21474.7257123892
Cervix,Female,Mortality,2015,1.208801231,2.484933304,0.1323422971,139,Greece,Southern Europe,30,58,0,0,17,2023,10820903.0,5227191.0,5593712.0,17980.7298238137
Cervix,Female,Mortality,2016,1.44869912,3.12211003,0.1556713302,174,Greece,Southern Europe,30,58,0,0,17,2023,10775504.0,5202350.0,5573154.0,17919.2426377048
Cervix,Female,Mortality,2017,1.053684007,2.356498039,0.1157184495,131,Greece,Southern Europe,30,58,0,0,17,2023,10753533.0,5194437.0,5559096.0,18631.9930129293
Cervix,Female,Mortality,2018,1.264972267,2.669695689,0.1372796776,148,Greece,Southern Europe,30,58,0,0,17,2023,10730844.0,5187141.0,5543703.0,19873.4015238771
Cervix,Female,Mortality,2019,1.415580294,2.640425181,0.1587024676,146,Greece,Southern Europe,30,58,0,0,17,2023,10718576.0,5189163.0,5529413.0,19335.3602002969
Cervix,Female,Mortality,2020,1.308341387,2.683982221,0.1463912137,148,Greece,Southern Europe,30,58,0,0,17,2023,10699369.0,5185175.0,5514194.0,17886.733165236
Cervix,Female,Mortality,2021,1.170062302,2.713588772,0.1220761588,148,Greece,Southern Europe,30,58,0,0,17,2023,10579561.0,5125529.0,5454032.0,20654.7001960815
Cervix,Female,Incidence,2007,13.16980955,14.49268587,1.354987429,124,Argentina,South America,89,131,0,8,47,2025,40016763.0,19750275.0,20266488.0,7185.25155147027
Cervix,Female,Incidence,2008,14.16393751,15.47092217,1.4422597,134,Argentina,South America,89,131,0,8,47,2025,40424148.0,19959757.0,20464391.0,8944.1102657357
Cervix,Female,Incidence,2009,13.2740005,14.12781802,1.360721814,124,Argentina,South America,89,131,0,8,47,2025,40854831.0,20181322.0,20673508.0,8150.23527028221
Cervix,Female,Incidence,2010,13.58664357,14.62378074,1.390164329,130,Argentina,South America,89,131,0,8,47,2025,41288694.0,20404978.0,20883716.0,10260.1313108254
Cervix,Female,Incidence,2011,11.73202971,13.08805352,1.185817303,117,Argentina,South America,89,131,0,8,47,2025,41730660.0,20631650.0,21099011.0,12704.2831819684
Cervix,Female,Incidence,2012,12.2924213,13.81426118,1.277631778,125,Argentina,South America,89,131,0,8,47,2025,42161721.0,20854403.0,21307319.0,12949.717486654
Cervix,Female,Incidence,2013,16.03256631,17.80957521,1.564476771,163,Argentina,South America,89,131,0,8,47,2025,42582455.0,21075385.0,21507071.0,12963.675773326
Cervix,Female,Incidence,2014,13.31246157,14.68328901,1.312065799,136,Argentina,South America,89,131,0,8,47,2025,43024071.0,21305701.0,21718371.0,12233.1444119186
Cervix,Female,Incidence,2015,11.77164211,13.00721474,1.184641283,122,Argentina,South America,89,131,0,8,47,2025,43477012.0,21537702.0,21939310.0,13679.6264980954
Cervix,Female,Incidence,2016,11.71589345,12.64415656,1.246232217,120,Argentina,South America,89,131,0,8,47,2025,43900313.0,21752905.0,22147409.0,12699.9623137756
Cervix,Female,Incidence,2017,10.64379166,11.99474734,1.057738635,115,Argentina,South America,89,131,0,8,47,2025,44288894.0,21953153.0,22335741.0,14532.5009308511
Cervix,Female,Mortality,2007,4.278817108,4.894779993,0.4372900353,992,Argentina,South America,89,131,0,8,47,2025,40016763.0,19750275.0,20266488.0,7185.25155147027
Cervix,Female,Mortality,2008,4.266523461,4.920742572,0.4476660692,1007,Argentina,South America,89,131,0,8,47,2025,40424148.0,19959757.0,20464391.0,8944.1102657357
Cervix,Female,Mortality,2009,4.28150784,5.030592654,0.4466232443,1040,Argentina,South America,89,131,0,8,47,2025,40854831.0,20181322.0,20673508.0,8150.23527028221
Cervix,Female,Mortality,2010,4.038121923,4.692651442,0.4101338403,980,Argentina,South America,89,131,0,8,47,2025,41288694.0,20404978.0,20883716.0,10260.1313108254
Cervix,Female,Mortality,2011,3.900484255,4.493101703,0.4046188626,948,Argentina,South America,89,131,0,8,47,2025,41730660.0,20631650.0,21099011.0,12704.2831819684
Cervix,Female,Mortality,2012,4.048784883,4.735462137,0.4123697234,1009,Argentina,South America,89,131,0,8,47,2025,42161721.0,20854403.0,21307319.0,12949.717486654
Cervix,Female,Mortality,2013,4.27348318,5.040202824,0.4276064254,1084,Argentina,South America,89,131,0,8,47,2025,42582455.0,21075385.0,21507071.0,12963.675773326
Cervix,Female,Mortality,2014,4.262714813,5.083254289,0.4382129134,1104,Argentina,South America,89,131,0,8,47,2025,43024071.0,21305701.0,21718371.0,12233.1444119186
Cervix,Female,Mortality,2015,4.300167489,5.03662148,0.432773104,1105,Argentina,South America,89,131,0,8,47,2025,43477012.0,21537702.0,21939310.0,13679.6264980954
Cervix,Female,Mortality,2016,4.541876803,5.395665019,0.4566127601,1195,Argentina,South America,89,131,0,8,47,2025,43900313.0,21752905.0,22147409.0,12699.9623137756
Cervix,Female,Mortality,2017,4.5850615,5.412849298,0.4684571233,1209,Argentina,South America,89,131,0,8,47,2025,44288894.0,21953153.0,22335741.0,14532.5009308511
Cervix,Female,Mortality,2018,4.720670631,5.725810693,0.4804149631,1289,Argentina,South America,89,131,0,8,47,2025,44654882.0,22142786.0,22512096.0,11752.7998922979
Cervix,Female,Mortality,2019,5.043519306,6.031125727,0.5078589328,1367,Argentina,South America,89,131,0,8,47,2025,44973465.0,22307714.0,22665752.0,9955.97478680428
Cervix,Female,Mortality,2020,4.45031015,5.392473723,0.4585626532,1228,Argentina,South America,89,131,0,8,47,2025,45191965.0,22419484.0,22772480.0,8535.59938004389
Cervix,Female,Mortality,2021,4.476261793,5.452355793,0.4440522424,1245,Argentina,South America,89,131,0,8,47,2025,45312281.0,22478115.0,22834166.0,10738.0179223384
Cervix,Female,Mortality,2022,4.783415826,5.856444985,0.472111571,1340,Argentina,South America,89,131,0,8,47,2025,45407904.0,22527129.0,22880775.0,13962.1894087223
Cervix,Female,Mortality,2007,7.003775552,4.367124982,0.7489310405,300,Guatemala,Central America,5,9,0,1,3,2025,13652040.0,6782532.0,6869508.0,2458.81573919384
Cervix,Female,Mortality,2008,6.607129421,4.006624476,0.7209195284,281,Guatemala,Central America,5,9,0,1,3,2025,13935174.0,6921788.0,7013386.0,2763.05988172926
Cervix,Female,Mortality,2009,8.600181082,5.436088923,0.9336011294,389,Guatemala,Central America,5,9,0,1,3,2025,14215611.0,7059729.0,7155882.0,2611.64632773352
Cervix,Female,Mortality,2010,9.048764052,5.835438178,0.976008796,426,Guatemala,Central America,5,9,0,1,3,2025,14500112.0,7199889.0,7300224.0,2805.25960237322
Cervix,Female,Mortality,2011,7.274658385,4.712660623,0.8091672796,351,Guatemala,Central America,5,9,0,1,3,2025,14792126.0,7344104.0,7448021.0,3168.98370607705
Cervix,Female,Mortality,2012,8.606636539,5.685445615,0.979293037,432,Guatemala,Central America,5,9,0,1,3,2025,15089647.0,7491294.0,7598352.0,3286.61959336267
Cervix,Female,Mortality,2013,7.713395369,5.071834862,0.9123454992,393,Guatemala,Central America,5,9,0,1,3,2025,15387337.0,7638663.0,7748675.0,3444.15802275864
Cervix,Female,Mortality,2014,8.61478655,5.850106594,0.954114552,462,Guatemala,Central America,5,9,0,1,3,2025,15681725.0,7784435.0,7897289.0,3689.14510410202
Cervix,Female,Mortality,2015,7.002816839,4.761511077,0.7448916785,383,Guatemala,Central America,5,9,0,1,3,2025,15971743.0,7928078.0,8043664.0,3893.50533299068
Cervix,Female,Mortality,2016,7.076969078,4.942954039,0.7888518864,405,Guatemala,Central America,5,9,0,1,3,2025,16268760.0,8075277.0,8193483.0,4060.13784737643
Cervix,Female,Mortality,2017,6.681757346,4.781888364,0.6724927659,399,Guatemala,Central America,5,9,0,1,3,2025,16567357.0,8223378.000000001,8343978.999999999,4324.99768915601
Cervix,Female,Mortality,2018,6.4084399,4.632229829,0.708647304,393,Guatemala,Central America,5,9,0,1,3,2025,16845685.0,8361648.999999999,8484035.0,4352.94593289707
Cervix,Female,Mortality,2019,6.153647642,4.481117372,0.6916066408,386,Guatemala,Central America,5,9,0,1,3,2025,17103803.0,8489879.0,8613923.0,4511.99839552697
Cervix,Female,Mortality,2020,5.969867129,4.43766747,0.635103289,388,Guatemala,Central America,5,9,0,1,3,2025,17357325.0,8613994.0,8743332.0,4477.61785000665
Cervix,Female,Mortality,2021,5.356502617,4.025426715,0.5756220624,357,Guatemala,Central America,5,9,0,1,3,2025,17598650.0,8730024.0,8868626.0,4912.62240414681
Cervix,Female,Mortality,2022,5.411622085,4.157213822,0.5758976464,374,Guatemala,Central America,5,9,0,1,3,2025,17847877.0,8851469.0,8996407.0,5358.70156997677
Cervix,Female,Mortality,2007,11.04178241,8.429171254,1.212399064,32,Guyana,South America,1,1,0,0,1,2024,756861.0,377226.0,379635.0,3608.28685240188
Cervix,Female,Mortality,2008,13.8314641,11.09142237,1.849436001,42,Guyana,South America,1,1,0,0,1,2024,754606.0,375935.0,378671.0,4008.9628671603
Cervix,Female,Mortality,2009,9.167219227,7.680328824,1.107446819,29,Guyana,South America,1,1,0,0,1,2024,752094.0,374507.0,377587.0,4209.13230624565
Cervix,Female,Mortality,2010,11.25633304,9.299557341,1.267759105,35,Guyana,South America,1,1,0,0,1,2024,749256.0,372894.0,376362.0,4581.76179693492
Cervix,Female,Mortality,2011,14.04551532,11.99920005,1.6891892,45,Guyana,South America,1,1,0,0,1,2024,746153.0,371129.0,375024.0,4947.22170589917
Cervix,Female,Mortality,2012,14.13000175,12.23700417,1.573122357,46,Guyana,South America,1,1,0,0,1,2024,746288.0,370380.0,375909.0,5444.39751913913
Cervix,Female,Mortality,2013,10.92722792,9.757847155,1.38448006,37,Guyana,South America,1,1,0,0,1,2024,750021.0,370840.0,379182.0,5556.91231156932
Cervix,Female,Mortality,2014,10.18664263,9.40765731,1.210388909,36,Guyana,South America,1,1,0,0,1,2024,754229.0,371563.0,382666.0,5472.68820452237
Cervix,Female,Mortality,2015,9.290973239,8.284060432,1.165275573,32,Guyana,South America,1,1,0,0,1,2024,758781.0,372499.0,386282.0,5640.41560569466
