Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Indicator,Region Name,Year_Units,RT_m,Population,Population_male,Population_female,GDP_per_capita
Prostate,Male,Mortality,2018,8.533137097,18.70292151,0.688370814,31488,United States of America,Total density per million population: Radiotherapy units,Americas,2013,12.37,335056497.0,168358724.0,166697774.0,62499.8744390068
Prostate,Male,Mortality,2022,8.136206372,19.43406945,0.6786995086,33363,United States of America,Total density per million population: Radiotherapy units,Americas,2017,13.16,341534046.0,171672742.0,169861303.0,76657.2488844403
Prostate,Male,Mortality,2015,17.50994092,33.45489839,1.534852408,546,Uruguay,Total density per million population: Radiotherapy units,Americas,2010,3.86,3368017.0,1632047.0,1735969.0,17125.9016800298
Prostate,Male,Mortality,2018,16.08579625,32.49974031,1.3355616,535,Uruguay,Total density per million population: Radiotherapy units,Americas,2013,3.82,3394534.0,1646166.0,1748368.0,19249.9404677501
Prostate,Male,Mortality,2022,14.84885797,30.46681732,1.287271575,501,Uruguay,Total density per million population: Radiotherapy units,Americas,2017,6.91,3390913.0,1644412.0,1746501.0,20818.6146091144
Prostate,Male,Mortality,2015,1.732515491,1.025767274,0.2283103204,161,Uzbekistan,Total density per million population: Radiotherapy units,Europe,2010,0.66,30749346.0,15481660.0,15267686.0,2803.19018021751
Prostate,Male,Mortality,2018,2.961772262,1.908877325,0.3434194606,316,Uzbekistan,Total density per million population: Radiotherapy units,Europe,2013,0.62,32373490.0,16311735.0,16061755.0,1813.08530813664
Prostate,Male,Mortality,2015,22.17124242,17.50544742,1.665217076,2660,Venezuela,Total density per million population: Radiotherapy units,Americas,2010,2.31,30573972.0,15195272.0,15378701.0,4103.1384987005
Cervix,Female,Incidence,2015,11.81860933,17.39439441,1.175950146,885,Belarus,Total density per million population: Radiotherapy units,Europe,2010,3.02,9487293.0,4414172.0,5073122.0,5967.05595058777
Cervix,Female,Incidence,2015,5.897503074,7.842291151,0.5583204834,1049,Canada,Total density per million population: Radiotherapy units,Americas,2010,8.73,35962234.0,17837661.0,18124573.0,43594.1941045394
Cervix,Female,Mortality,2015,1.31640463,2.173844256,0.1361205348,394,Canada,Total density per million population: Radiotherapy units,Americas,2010,8.73,35962234.0,17837661.0,18124573.0,43594.1941045394
Cervix,Female,Mortality,2018,1.16664805,2.023420991,0.1208820336,380,Canada,Total density per million population: Radiotherapy units,Americas,2013,8.07,37295005.0,18514929.0,18780076.0,46539.1761570405
Cervix,Female,Mortality,2022,1.233960422,2.118849709,0.1332619922,414,Canada,Total density per million population: Radiotherapy units,Americas,2017,9.3,38821259.0,19282356.0,19538904.0,56256.8007264015
Cervix,Female,Incidence,2015,12.64543523,17.50936751,1.146197409,35,Chile,Total density per million population: Radiotherapy units,Americas,2010,0.93,18047625.0,8976465.0,9071160.0,13433.9202987032
Cervix,Female,Mortality,2015,4.607123235,6.834847647,0.4838740643,620,Chile,Total density per million population: Radiotherapy units,Americas,2010,0.93,18047625.0,8976465.0,9071160.0,13433.9202987032
Cervix,Female,Mortality,2018,4.194127846,6.413522781,0.4269337229,609,Chile,Total density per million population: Radiotherapy units,Americas,2013,0.91,18893191.0,9397629.0,9495561.0,15659.4808675628
Cervix,Female,Incidence,2015,7.344943443,12.25818609,0.7598848344,564,China,Total density per million population: Radiotherapy units,Western Pacific,2010,1.15,1396134174.0,714291689.0,681842484.0,8175.33285077393
Cervix,Female,Incidence,2015,13.01604383,16.49642533,1.303444845,372,Colombia,Total density per million population: Radiotherapy units,Americas,2010,1.38,46969940.0,23221563.0,23748377.0,6248.51490534512
Cervix,Female,Mortality,2015,5.950967466,6.855205161,0.6308943453,1628,Colombia,Total density per million population: Radiotherapy units,Americas,2010,1.38,46969940.0,23221563.0,23748377.0,6248.51490534512
Cervix,Female,Mortality,2018,5.63197911,6.884359359,0.5832336986,1707,Colombia,Total density per million population: Radiotherapy units,Americas,2013,1.45,49024465.0,24229130.0,24795336.0,6816.96818309544
Cervix,Female,Incidence,2015,11.5785035,13.33109895,1.112217522,319,Costa Rica,Total density per million population: Radiotherapy units,Americas,2010,1.72,4818038.0,2385764.0,2432275.0,11714.7105980732
Cervix,Female,Mortality,2015,4.16523657,5.139221511,0.4238126781,125,Costa Rica,Total density per million population: Radiotherapy units,Americas,2010,1.72,4818038.0,2385764.0,2432275.0,11714.7105980732
Cervix,Female,Mortality,2018,3.511222439,4.553181156,0.3775017244,114,Costa Rica,Total density per million population: Radiotherapy units,Americas,2013,2.26,4957818.0,2454074.0,2503744.0,12590.2493781614
Cervix,Female,Mortality,2022,4.225911744,5.681541799,0.433069749,146,Costa Rica,Total density per million population: Radiotherapy units,Americas,2017,1.37,5081765.0,2512039.0,2569725.0,13625.9008491328
Cervix,Female,Incidence,2015,9.4365306,14.08854651,0.9556511491,308,Croatia,Total density per million population: Radiotherapy units,Europe,2010,2.95,4183729.0000000005,2014755.0,2168973.0,12283.7840620053
Cervix,Female,Mortality,2015,2.448095692,5.117629403,0.2736411772,111,Croatia,Total density per million population: Radiotherapy units,Europe,2010,2.95,4183729.0000000005,2014755.0,2168973.0,12283.7840620053
Cervix,Female,Mortality,2018,3.218379426,5.991318819,0.3556505349,125,Croatia,Total density per million population: Radiotherapy units,Europe,2013,3.03,4024868.0,1938516.0,2086351.9999999998,15460.3669595491
Cervix,Female,Mortality,2015,5.043795274,8.431011619,0.5505136858,479,Cuba,Total density per million population: Radiotherapy units,Americas,2010,1.15,11275065.0,5593658.0,5681406.0,7727.91997207998
Cervix,Female,Mortality,2018,5.590648273,9.726100821,0.635814052,551,Cuba,Total density per million population: Radiotherapy units,Americas,2013,1.15,11227118.0,5561949.0,5665168.0,8911.46205998726
Cervix,Female,Incidence,2015,5.612759172,8.08006187,0.6101102145,35,Cyprus,Total density per million population: Radiotherapy units,Europe,2010,2.72,1219502.0,616000.0,603502.0,23088.44140625
Cervix,Female,Mortality,2015,1.967487616,3.232024748,0.1996972236,14,Cyprus,Total density per million population: Radiotherapy units,Europe,2010,2.72,1219502.0,616000.0,603502.0,23088.44140625
Cervix,Female,Mortality,2018,1.143538071,2.454984511,0.1115983497,11,Cyprus,Total density per million population: Radiotherapy units,Europe,2013,2.63,1270737.0,641146.0,629591.0,29120.375
Cervix,Female,Mortality,2022,1.476384119,2.545203881,0.1481752203,12,Cyprus,Total density per million population: Radiotherapy units,Europe,2017,8.29,1331370.0,670824.0,660545.0,33231.04296875
Cervix,Female,Incidence,2015,10.54098523,16.31640778,1.050320786,875,Czechia,Total density per million population: Radiotherapy units,Europe,2010,4.96,10524416.0,5176537.0,5347880.0,17931.5987670768
Cervix,Female,Mortality,2015,3.390770745,6.601152405,0.3997459098,354,Czechia,Total density per million population: Radiotherapy units,Europe,2010,4.96,10524416.0,5176537.0,5347880.0,17931.5987670768
Cervix,Female,Mortality,2018,2.767865218,5.744935608,0.3247042881,310,Czechia,Total density per million population: Radiotherapy units,Europe,2013,4.86,10548937.0,5196327.0,5352610.0,23705.9329811299
Cervix,Female,Mortality,2022,2.4534362,4.999135186,0.2724154579,274,Czechia,Total density per million population: Radiotherapy units,Europe,2017,10.65,10673213.0,5262083.0,5411131.0,28282.2236715857
Cervix,Female,Incidence,2015,9.65578099,12.7109163,0.8860421208,363,Denmark,Total density per million population: Radiotherapy units,Europe,2010,9.73,5683701.0,2824525.0,2859176.0,53094.0133607574
Cervix,Female,Incidence,2018,8.520355547,11.4498423,0.7749127509,333,Denmark,Total density per million population: Radiotherapy units,Europe,2013,9.61,5793824.0,2882749.0,2911075.0,61324.7665045565
Cervix,Female,Incidence,2022,8.86693538,11.16846349,0.825882249,332,Denmark,Total density per million population: Radiotherapy units,Europe,2017,12.26,5902904.0,2935843.0,2967061.0,67781.0940939514
Cervix,Female,Mortality,2015,1.668825506,3.392585836,0.1542637079,97,Denmark,Total density per million population: Radiotherapy units,Europe,2010,9.73,5683701.0,2824525.0,2859176.0,53094.0133607574
Cervix,Female,Mortality,2018,1.376793558,2.645070525,0.1423144495,77,Denmark,Total density per million population: Radiotherapy units,Europe,2013,9.61,5793824.0,2882749.0,2911075.0,61324.7665045565
Cervix,Female,Mortality,2022,1.361568968,2.831084363,0.1502852512,84,Denmark,Total density per million population: Radiotherapy units,Europe,2017,12.26,5902904.0,2935843.0,2967061.0,67781.0940939514
Cervix,Female,Incidence,2015,15.29465649,16.30451362,1.673761051,155,Ecuador,Total density per million population: Radiotherapy units,Americas,2010,0.14,16266225.0,8125597.0,8140628.0,5976.1596805651
Cervix,Female,Mortality,2015,5.432920935,5.466407391,0.5865037917,445,Ecuador,Total density per million population: Radiotherapy units,Americas,2010,0.14,16266225.0,8125597.0,8140628.0,5976.1596805651
Cervix,Female,Mortality,2018,4.889848574,5.215714326,0.5134865637,445,Ecuador,Total density per million population: Radiotherapy units,Americas,2013,0.13,17049547.0,8517638.0,8531909.0,6303.91886658338
Cervix,Female,Mortality,2022,4.513752895,5.114675044,0.4721540004,457,Ecuador,Total density per million population: Radiotherapy units,Americas,2017,1.59,17823897.0,8888825.0,8935073.0,6515.58528418336
Cervix,Female,Incidence,2015,14.22220367,21.31436688,1.42925608,149,Estonia,Total density per million population: Radiotherapy units,Europe,2010,2.24,1314576.0,615534.0,699042.0,17722.1557669523
Cervix,Female,Mortality,2015,4.235139652,8.440128376,0.4436570243,59,Estonia,Total density per million population: Radiotherapy units,Europe,2010,2.24,1314576.0,615534.0,699042.0,17722.1557669523
Cervix,Female,Mortality,2018,3.923704328,7.730276343,0.4240443348,54,Estonia,Total density per million population: Radiotherapy units,Europe,2013,2.33,1321965.0,623413.0,698552.0,23618.1361254581
Cervix,Female,Mortality,2022,3.474960995,7.753446054,0.4119212053,55,Estonia,Total density per million population: Radiotherapy units,Europe,2017,6.78,1350091.0,640730.0,709362.0,28340.3826549406
Cervix,Female,Incidence,2015,4.552155654,6.072902136,0.4256833536,169,Finland,Total density per million population: Radiotherapy units,Europe,2010,7.46,5479717.0,2696843.0,2782875.0,42560.3456767103
Cervix,Female,Incidence,2018,4.61182707,6.298504749,0.4178615722,176,Finland,Total density per million population: Radiotherapy units,Europe,2013,7.37,5515736.0,2721322.0,2794415.0,49654.2497035329
Cervix,Female,Mortality,2015,1.143192144,2.263845843,0.1178446882,63,Finland,Total density per million population: Radiotherapy units,Europe,2010,7.46,5479717.0,2696843.0,2782875.0,42560.3456767103
Cervix,Female,Mortality,2018,1.030466169,1.968211593,0.1071336816,55,Finland,Total density per million population: Radiotherapy units,Europe,2013,7.37,5515736.0,2721322.0,2794415.0,49654.2497035329
Cervix,Female,Incidence,2015,6.561765156,9.28191275,0.6265762844,357,France,Total density per million population: Radiotherapy units,Europe,2010,6.78,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Cervix,Female,Mortality,2015,1.229287245,2.158193655,0.1328051713,723,France,Total density per million population: Radiotherapy units,Europe,2010,6.78,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Cervix,Female,Mortality,2018,1.309105886,2.432060235,0.1396388839,822,France,Total density per million population: Radiotherapy units,Europe,2013,7.51,65519543.0,31721037.0,33798505.0,41418.1766484844
Cervix,Female,Mortality,2022,1.316348226,2.318472224,0.1395422799,792,France,Total density per million population: Radiotherapy units,Europe,2017,9.18,66277409.0,32116982.0,34160427.0,40988.6396406579
Cervix,Female,Mortality,2015,5.428248293,8.535362624,0.5870207311,166,Georgia,Total density per million population: Radiotherapy units,Europe,2010,1.38,3791573.0,1766794.0,2024778.0,4086.6223465965
Cervix,Female,Mortality,2018,5.101708232,8.577392886,0.5684385221,166,Georgia,Total density per million population: Radiotherapy units,Europe,2013,1.38,3794877.0,1767621.0,2027255.0,4804.0546040444
Cervix,Female,Mortality,2022,3.434045875,6.222704367,0.4028940202,120,Georgia,Total density per million population: Radiotherapy units,Europe,2017,5.26,3794784.0,1768050.0,2026734.0,6729.84659930283
Cervix,Female,Incidence,2015,7.880274183,11.72900685,0.7509462729,380,Germany,Total density per million population: Radiotherapy units,Europe,2010,6.43,82077550.0,40401847.0,41675704.0,41929.7549110722
Cervix,Female,Mortality,2015,1.755905016,3.712193293,0.1934546965,1541,Germany,Total density per million population: Radiotherapy units,Europe,2010,6.43,82077550.0,40401847.0,41675704.0,41929.7549110722
Cervix,Female,Mortality,2018,1.875882874,3.838034926,0.2126922611,1612,Germany,Total density per million population: Radiotherapy units,Europe,2013,6.44,83368505.0,41163696.0,42204810.0,48916.1686612154
Cervix,Female,Mortality,2015,1.208801231,2.484933304,0.1323422971,139,Greece,Total density per million population: Radiotherapy units,Europe,2010,4.23,10820903.0,5227191.0,5593712.0,17980.7298238137
Cervix,Female,Mortality,2018,1.264972267,2.669695689,0.1372796776,148,Greece,Total density per million population: Radiotherapy units,Europe,2013,4.31,10730844.0,5187141.0,5543703.0,19873.4015238771
Cervix,Female,Incidence,2015,11.77164211,13.00721474,1.184641283,122,Argentina,Total density per million population: Radiotherapy units,Americas,2010,2.82,43477012.0,21537702.0,21939310.0,13679.6264980954
Cervix,Female,Mortality,2015,4.300167489,5.03662148,0.432773104,1105,Argentina,Total density per million population: Radiotherapy units,Americas,2010,2.82,43477012.0,21537702.0,21939310.0,13679.6264980954
Cervix,Female,Mortality,2018,4.720670631,5.725810693,0.4804149631,1289,Argentina,Total density per million population: Radiotherapy units,Americas,2013,2.75,44654882.0,22142786.0,22512096.0,11752.7998922979
Cervix,Female,Mortality,2022,4.783415826,5.856444985,0.472111571,1340,Argentina,Total density per million population: Radiotherapy units,Americas,2017,3.96,45407904.0,22527129.0,22880775.0,13962.1894087223
Cervix,Female,Mortality,2015,7.002816839,4.761511077,0.7448916785,383,Guatemala,Total density per million population: Radiotherapy units,Americas,2010,0.83,15971743.0,7928078.0,8043664.0,3893.50533299068
Cervix,Female,Mortality,2018,6.4084399,4.632229829,0.708647304,393,Guatemala,Total density per million population: Radiotherapy units,Americas,2013,0.65,16845685.0,8361648.999999999,8484035.0,4352.94593289707
Cervix,Female,Mortality,2022,5.411622085,4.157213822,0.5758976464,374,Guatemala,Total density per million population: Radiotherapy units,Americas,2017,0.78,17847877.0,8851469.0,8996407.0,5358.70156997677
Cervix,Female,Mortality,2015,9.290973239,8.284060432,1.165275573,32,Guyana,Total density per million population: Radiotherapy units,Americas,2010,1.33,758781.0,372499.0,386282.0,5640.41560569466
Cervix,Female,Mortality,2018,11.99784179,11.64343348,1.392936569,47,Guyana,Total density per million population: Radiotherapy units,Americas,2013,1.25,791556.0,387895.0,403661.0,6048.38697180418
Cervix,Female,Mortality,2015,5.025314222,9.244430012,0.5493388083,476,Hungary,Total density per million population: Radiotherapy units,Europe,2010,1.8,9839211.0,4690164.0,5149047.0,12782.9412577973
Cervix,Female,Mortality,2018,4.284997142,7.998089084,0.4694899778,408,Hungary,Total density per million population: Radiotherapy units,Europe,2013,1.81,9774394.0,4673175.0,5101218.0,16605.0570511887
Cervix,Female,Mortality,2022,4.136511474,7.898125297,0.4655592714,398,Hungary,Total density per million population: Radiotherapy units,Europe,2017,6.11,9684306.0,4645135.0,5039171.0,18428.028825614
Cervix,Female,Incidence,2015,11.49274666,13.36914644,1.017060857,22,Iceland,Total density per million population: Radiotherapy units,Europe,2010,6.25,330952.0,166271.0,164680.0,53505.6964079339
Cervix,Female,Incidence,2018,6.969776068,8.116036128,0.5040818626,14,Iceland,Total density per million population: Radiotherapy units,Europe,2013,6.07,352854.0,180258.0,172595.0,75633.8651351915
Cervix,Female,Incidence,2022,6.242416053,8.085861063,0.5600645538,15,Iceland,Total density per million population: Radiotherapy units,Europe,2017,8.8,380356.0,194847.0,185508.0,76350.4550416502
Cervix,Female,Incidence,2015,10.56793387,11.22803361,1.255104757,1086,India,Total density per million population: Radiotherapy units,South-East Asia,2010,0.41,1328024498.0,686298736.0,641725761.0,1583.99815907985
Cervix,Female,Incidence,2015,5.28236096,6.882145387,0.491974687,825,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Cervix,Female,Mortality,2015,1.210938792,1.918530359,0.1310517458,230,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Cervix,Female,Mortality,2018,1.154507884,1.845218462,0.1228227536,232,Australia,Total density per million population: Radiotherapy units,Western Pacific,2013,4.03,25119706.0,12465559.0,12654146.0,57410.1737346009
Cervix,Female,Mortality,2022,1.261053262,2.053700841,0.1316883065,269,Australia,Total density per million population: Radiotherapy units,Western Pacific,2017,9.29,26200984.0,13000471.0,13200513.0,65169.5191118657
Cervix,Female,Incidence,2015,8.252259821,10.46383038,0.7471888951,248,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Cervix,Female,Mortality,2015,2.580375796,3.661517535,0.2479329327,87,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Cervix,Female,Mortality,2018,2.567505519,3.821796151,0.2847591068,94,Ireland,Total density per million population: Radiotherapy units,Europe,2013,3.89,4872556.0,2412979.0,2459577.0,80804.1123164826
Cervix,Female,Mortality,2022,2.262298465,3.604730104,0.2505650367,93,Ireland,Total density per million population: Radiotherapy units,Europe,2017,11.14,5110016.0,2530072.0,2579943.0,105190.685952731
Cervix,Female,Incidence,2015,5.840613442,6.624210211,0.604541153,280,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Cervix,Female,Mortality,2015,1.386180184,1.84531722,0.1510072084,78,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Cervix,Female,Mortality,2018,1.599045802,2.145021795,0.1742275454,96,Israel,Total density per million population: Radiotherapy units,Europe,2013,3.36,8510067.0,4224242.0,4285825.0,42362.6652754196
Cervix,Female,Mortality,2022,1.111534751,1.518010466,0.1077557118,73,Israel,Total density per million population: Radiotherapy units,Europe,2017,5.08,9103151.0,4528556.0,4574595.0,54949.621556429
Cervix,Female,Incidence,2015,4.534205571,6.964218277,0.445636541,97,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Cervix,Female,Mortality,2015,0.7108459555,1.414326138,0.07723296574,442,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Cervix,Female,Mortality,2018,0.8196672045,1.646417521,0.08689594396,506,Italy,Total density per million population: Radiotherapy units,Europe,2013,6.41,60277499.0,29379159.0,30898339.0,34904.1081923834
Cervix,Female,Incidence,2015,11.8475248,17.62975779,1.156624132,1019,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Cervix,Female,Mortality,2015,2.116160879,4.373485523,0.2237117214,2812,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Cervix,Female,Mortality,2018,2.061201945,4.50255227,0.2155718956,2871,Japan,Total density per million population: Radiotherapy units,Western Pacific,2013,7.17,126913432.0,62016416.0,64897017.0,39751.1330982711
Cervix,Female,Incidence,2015,6.103751323,9.067268909,0.608217078,399,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Cervix,Female,Mortality,2015,1.571439951,3.154079507,0.1561760416,139,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Cervix,Female,Mortality,2018,1.518163404,2.959992584,0.1741115044,133,Austria,Total density per million population: Radiotherapy units,Europe,2013,5.41,8841650.0,4348396.0,4493255.0,51194.0749841299
Cervix,Female,Mortality,2022,1.298201276,2.801923857,0.145830907,129,Austria,Total density per million population: Radiotherapy units,Europe,2017,8.44,9064677.0,4460698.0,4603980.0,52336.7725223758
Cervix,Female,Incidence,2015,9.305538203,14.36435231,0.9303673164,3662,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Cervix,Female,Mortality,2015,2.000572763,3.793099039,0.1996196208,967,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Cervix,Female,Mortality,2018,1.682272263,3.288075407,0.1695408046,845,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2013,3.0,51640894.0,25836216.0,25804678.0,35363.9508228687
Cervix,Female,Mortality,2022,1.408851975,3.052205447,0.1410283898,785,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2017,4.25,51782512.0,25840655.0,25941857.0,34822.4048404971
Cervix,Female,Incidence,2015,2.279389733,1.823625063,0.2365528013,12,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Cervix,Female,Mortality,2015,0.3881396015,0.252882385,0.01266901929,4,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Cervix,Female,Mortality,2018,0.6651170461,0.4213522035,0.1087623257,7,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2013,1.19,4323387.0,2662068.0,1661319.0,32067.9623756889
Cervix,Female,Mortality,2022,0.6687009627,0.5035215739,0.03409786557,9,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2017,1.4,4589511.0,2802100.0,1787410.0,39981.7691035833
Cervix,Female,Mortality,2018,8.7657881,8.063023351,0.9823908549,257,Kyrgyzstan,Total density per million population: Radiotherapy units,Europe,2013,0.54,6341732.0,3142590.0,3199142.0,1283.5203037417
Cervix,Female,Incidence,2015,16.10405454,23.27594426,1.49691553,249,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Cervix,Female,Mortality,2015,6.063602665,10.93688947,0.6519766066,117,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Cervix,Female,Mortality,2018,6.409284584,11.73185217,0.6567457293,122,Latvia,Total density per million population: Radiotherapy units,Europe,2013,5.37,1927588.0,887388.0,1040200.0,17252.1710428626
Cervix,Female,Mortality,2022,5.520149046,11.10346646,0.6213729886,112,Latvia,Total density per million population: Radiotherapy units,Europe,2017,6.36,1881063.0,870579.0,1010484.0,20221.103686109
Cervix,Female,Incidence,2015,16.69911011,25.65447632,1.635282447,402,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Cervix,Female,Mortality,2015,6.966660101,13.14632369,0.7423411508,206,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Cervix,Female,Mortality,2018,6.853162994,12.55729682,0.7203076354,189,Lithuania,Total density per million population: Radiotherapy units,Europe,2013,3.65,2802478.0,1296652.0,1505826.0,19247.2315367967
Cervix,Female,Mortality,2015,1.846029616,3.520866415,0.1671359209,10,Luxembourg,Total density per million population: Radiotherapy units,Europe,2010,3.94,569536.0,285560.0,283976.0,105462.012584423
Cervix,Female,Mortality,2018,0.5410234722,0.9923933053,0.04776548779,3,Luxembourg,Total density per million population: Radiotherapy units,Europe,2013,3.77,608101.0,305733.0,302368.0,116926.759593905
Cervix,Female,Incidence,2015,4.165824315,5.414234021,0.4121797951,12,Malta,Total density per million population: Radiotherapy units,Europe,2010,4.8,444981.0,223435.0,221546.0,25529.6813337717
Cervix,Female,Mortality,2015,1.369617868,2.256872742,0.1345444231,5,Malta,Total density per million population: Radiotherapy units,Europe,2010,4.8,444981.0,223435.0,221546.0,25529.6813337717
Cervix,Female,Mortality,2018,1.558585394,2.097676194,0.1363999699,5,Malta,Total density per million population: Radiotherapy units,Europe,2013,4.66,484558.0,246198.0,238359.0,33382.2677499267
Cervix,Female,Mortality,2015,3.73173349,5.12474483,0.5158764968,33,Mauritius,Total density per million population: Radiotherapy units,Africa,2010,2.31,1292275.0,648341.0,643934.0,9630.5437837507
Cervix,Female,Mortality,2018,4.173902299,6.541974555,0.4778447802,42,Mauritius,Total density per million population: Radiotherapy units,Africa,2013,2.41,1288833.0,646826.0,642008.0,11818.7480619272
Cervix,Female,Mortality,2022,3.799935587,5.964241235,0.3636388218,38,Mauritius,Total density per million population: Radiotherapy units,Africa,2017,3.14,1276130.0,638999.0,637130.0,10246.5017455553
Cervix,Female,Mortality,2015,6.109427727,6.288071286,0.6564578325,3899,Mexico,Total density per million population: Radiotherapy units,Americas,2010,0.58,121072306.0,59066012.0,62006295.0,10021.2386118827
Cervix,Female,Mortality,2018,5.836958188,6.341045582,0.631618264,4054,Mexico,Total density per million population: Radiotherapy units,Americas,2013,0.54,124573711.0,60641037.0,63932674.0,10084.7937562021
Cervix,Female,Mortality,2022,5.359302547,6.227024725,0.5670496258,4123,Mexico,Total density per million population: Radiotherapy units,Americas,2017,1.86,128613117.0,62401721.0,66211395.99999999,11405.7940473759
Cervix,Female,Mortality,2015,5.635379538,8.458911264,0.5937814671,149,Moldova,Total density per million population: Radiotherapy units,Europe,2010,0.56,3287164.0,1525707.0,1761457.0,2749.55137054338
Cervix,Female,Mortality,2018,6.054780349,9.317608984,0.6157592758,158,Moldova,Total density per million population: Radiotherapy units,Europe,2013,0.57,3153773.0,1458062.0,1695711.0,4156.44981956646
Cervix,Female,Mortality,2015,3.323610535,4.628057886,0.3491290077,73,Armenia,Total density per million population: Radiotherapy units,Europe,2010,1.29,2921177.0,1343842.0,1577335.0,3512.39350276709
Cervix,Female,Mortality,2018,2.351709815,3.698618693,0.2380610329,58,Armenia,Total density per million population: Radiotherapy units,Europe,2013,1.34,2909965.0,1341812.0,1568153.0,4196.00562301769
Cervix,Female,Mortality,2022,3.07413161,4.912939163,0.3462559123,76,Armenia,Total density per million population: Radiotherapy units,Europe,2017,1.69,2880874.0,1333939.0,1546936.0,6571.97445545099
Cervix,Female,Incidence,2015,4.872911435,6.077843478,0.432553139,142,New Zealand,Total density per million population: Radiotherapy units,Western Pacific,2010,7.1,4614029.0,2271832.0,2342197.0,38665.3723018158
Cervix,Female,Mortality,2015,1.446799588,2.262832716,0.1447749695,53,New Zealand,Total density per million population: Radiotherapy units,Western Pacific,2010,7.1,4614029.0,2271832.0,2342197.0,38665.3723018158
Cervix,Female,Mortality,2018,1.450682868,2.428087632,0.1384223852,60,New Zealand,Total density per million population: Radiotherapy units,Western Pacific,2013,6.21,4900847.0,2429767.0,2471081.0,43257.0769238879
Cervix,Female,Mortality,2015,9.435982745,7.672582761,1.016481654,240,Nicaragua,Total density per million population: Radiotherapy units,Americas,2010,0.35,6149417.0,3021397.0,3128020.0,2074.45620634731
Cervix,Female,Mortality,2018,9.186870566,7.960197782,0.9922827647,259,Nicaragua,Total density per million population: Radiotherapy units,Americas,2013,0.33,6400080.0,3146392.0,3253689.0,2035.16549390507
Cervix,Female,Mortality,2022,8.941688563,8.066305027,0.9466350907,276,Nicaragua,Total density per million population: Radiotherapy units,Americas,2017,0.91,6730654.0,3309012.0,3421642.0,2322.89053964583
Cervix,Female,Mortality,2015,1.475726883,2.812437823,0.1552317986,161,Belgium,Total density per million population: Radiotherapy units,Europe,2010,8.96,11275335.0,5547255.0,5728079.0,40893.804537772
Cervix,Female,Mortality,2018,1.559283845,3.01852269,0.1703242429,175,Belgium,Total density per million population: Radiotherapy units,Europe,2013,8.28,11428605.0,5630355.0,5798251.0,47487.2100392561
Cervix,Female,Incidence,2015,12.06004051,15.20602221,1.086942822,392,Norway,Total density per million population: Radiotherapy units,Europe,2010,7.78,5189771.0,2611894.0,2577878.0,74809.9658049898
